node_id,name,in_corpus,case,year
544006,"Under the Criminal Law (Amendment) Act, 1952",False,,
16443199,s. 4,False,,
183759689,Section	 2,False,,
1412034,s. 173,False,,
308500,,True,S_G_Angoli_vs_The_State_Of_Uttar_Pradesh_And_on_14_May_1957,1957.0
3022792,s. 5(1)(c),False,,
182822854,5(1)(d),False,,
26830,s. 3(7),False,,
56496671,ss. 5(1),False,,
1022405,Railways Act,False,,
1896553,s.  137(4),False,,
980087,"Punjab High
       (1)  (1955)  2 S. C. R. 977 - Rai Bahadur Kanwar Raj Nath  &
       Ors. v. Pramod C. Bhatt, Custodian of Evacuee Property",False,,
598139,Devi Ram Deep Chand v. The State,False,,
618193,2)  and C. A. Montorio v. The State of Ajmer,False,,
1242882,,True,S_Rm_Ar_S_Sp_Sathappa_Chettiar_vs_S_Rm_Ar_Rm_Ramanathan_Chettiar_on_28_November_1957,1957.0
1494143,s. 8,False,,
128272712,s.  7(IV)(b),False,,
188839600,S.  12,False,,
118810378,s. 7(iv)(f),False,,
115767185,s. 8,False,,
1810351,,True,S_S_Shetty_vs_Bharat_Nidhi_Ltd_on_17_September_1957,1957.0
103769686,S. 20(1),False,,
72934358,section 95,False,,
74680738,Section 3,False,,
36086707,s. 20(1),False,,
116524036,s.20(2),False,,
122004,s. 19(6),False,,
188320384,s. 7,False,,
36281945,Section 20,False,,
63501,s. 20(2),False,,
293903,"s.
       20(1)",False,,
1519712,2) and Sardar Inder Singh v. State  of  Rajasthan,True,Sardar_Inder_Singh_vs_The_State_Of_Rajasthan_And_Connected_on_8_February_1957,1957.0
1355522,"Vide	 Harishanker
Bagla v. The State of Madhya Pradesh",False,,
1321505,"Dr. N. B. Khare  v.
The  State of Delhi",False,,
493883,,True,Sardul_Singh_Caveeshar_vs_The_State_Of_Bombay_And_Connected_on_23_May_1957,1957.0
1352526,s. 14,False,,
1946503,s. 10,False,,
1912859,"Mirza
Akbar v. The King-Emperor",False,,
1536853,ss. 6,False,,
529244,9,False,,
1067003,11,False,,
1093366,s. 1,False,,
1265598,"Emperor v.  Abani
Bhushan	  Chuckerbutty",False,,
1560714,"3)   and   Emperor   v.   G.	  V.
Vaishampayana",False,,
565566,s.  18,False,,
1906128,"Emperor
v.  Shafi  Ahmed",False,,
1539820,s. 6A,False,,
501766,Sohan Lal v. The Union of India,True,Sohan_Lal_vs_The_Union_Of_India_on_7_March_1957,1957.0
1421771,"Khushal Singh v. Shri Rameshwar Dayal, Deputy  Commissioner",False,,
386879,,True,Sohanlal_vs_The_Union_Of_India_Uoi_on_7_March_1957,1957.0
1949973,Wazir Chand v. The State of Himachal Pradesh,False,,
1896039,,True,Sri_Venkataramana_Devaruand_Others_vs_The_State_Of_Mysore_And_Others_With_on_8_November_1957,1957.0
1539376,"Art.
       25(2)(b)",False,,
86224,Art. 25(1),False,,
555375,Art. 25(2),False,,
65885155,Section	2(2),False,,
141692658,Section 3 (1),False,,
916111,Vide  Devaraja Shenoy v. State of Madras,False,,
1862565,"Gopala  Muppanar	 v.
       Subramania  Aiyar",False,,
441330,Sankaralinga Nadan v. Raja Rajeswara  Dorai,False,,
158063806,Sections 4,False,,
141449654,5,False,,
129830,,True,Steel_Brothers_And_Co_Ltd_vs_Commissioner_Of_Income_Tax_on_17_May_1957,1957.0
1280166,section 6,False,,
596612,,True,The_Aggarwal_Chamber_Of_vs_M_S_Ganpat_Rai_Hira_Lal_on_11_November_1957,1957.0
5446,Section 194,False,,
938899,Section 17,False,,
1486104,Section 40(2),False,,
7052,120,False,,
1543897,41,False,,
1537241,"1)  Commissioner	 of
       Income-tax v. Currimbhoy Ebrahim & Sons",False,,
579331,"Anglo-French
       Textile Co. Ltd. v. Commissioner of Income-tax, Madras",False,,
1432129,,True,The_Central_India_Spinning_Andweaving_vs_The_Municipal_Committee_Wardha_on_18_December_1957,1957.0
1801118,Narottamdas Harjivandas & Co. v. Bulsar Town Municipality,False,,
1985697,Dalvadi  -Maganlal Bhagwandas v.  Ahmedabad	Municipality,False,,
1054530,Emperor v. Har Dutt,False,,
1911169,Nek Mohammad v. Emperor,False,,
150581489,s. 66(1),False,,
1020450,,True,The_Commissioner_Of_Excess_Profits_Tax_vs_The_Ruby_General_Insurance_Co_Ltd_on_24_April_1957,1957.0
54218,s. 21,False,,
595979,Section 10(7),False,,
1257378,section 10,False,,
463976,s. 31,False,,
1419030,,True,The_Commissioner_Of_Income_Tax_Bombay_vs_The_Provident_Investment_Co_Ltd_on_15_May_1957,1957.0
190178381,S. 12B,False,,
1350547,"A. V. Fernandez v. The  State
of  Kerala",False,,
1092564,,True,The_Commissioner_Of_Income_Tax_Madhya_vs_Sodra_Devi_With_Connected_Appeal_on_17_May_1957,1957.0
35226294,"S.
16(3)",False,,
16329726,s. 16(3),False,,
86526050,section 16 (3) (a) (ii),False,,
45530783,Section 3,False,,
152396777,s.	 58,False,,
145662045,Baronetcy Act,False,,
127705194,s. 16 (3) (b),False,,
1803377,Shrimati Chanda Devi v. Commissioner of Income-,False,,
193225885,s.  16,False,,
100308390,48,False,,
43969795,55,False,,
19954081,s. 2,False,,
597941,"Commissioner	 of Income-tax,	 Delhi	v.  Shrimati
Damayanti  Sahni",False,,
549351,"Sahodradevi N. Daga v.  Commissioner  of
Income-tax",False,,
858834,"The Commissioner  of	 Income-tax,
West  Bengal,  Calcutta v. Raja Benoy Kumar Sahas  Roy",True,The_Commissioner_Of_Income_Tax_West_vs_Raja_Benoy_Kumar_Sahas_Roy_on_23_May_1957,1957.0
1406257,Art. 366(1),False,,
1872897,"Murugesa  Chetti  v.	Chinnathambi
Goundan",False,,
1356700,Panadai Pathan v. Ramasami Chetti,False,,
1268166,"Commissioner of  Agricultural	 Income-tax,
West Bengal v. Raja Jagadish Chandra Deo Dhabal Deb",False,,
595923,"The Upper India	 Chamber  of
Commerce v. Commissioner of Income-tax, C.P. & U.P.",False,,
428500,Kunhaven Haji v. Mavan,False,,
1524688,section	107,False,,
1499220,Raja of Venkatagiri v. Ayyappa Reddy,False,,
61189,"The Chief Commissioner of Income Tax, Madras v. Zamindar  of
Singampatti",False,,
64638368,"Punjab Pre-emption  Act,	 1905",False,,
198758822,"Punjab
Alienation  of Land Act, 1900",False,,
24873019,s. 3(i),False,,
1174074,Emperor	 v. Probhat Chandra Barua,False,,
10238,Kesho  Prasad Singh v. Sheo Pragash Ojha,False,,
1078702,"The  Commissioner  of  Income-tax, Madras  v.  T.  Manavedan
Tirumalpad",False,,
1429888,Chandrasekhara	Bharathi  Swamigal v.  Duraisami  Naidu,False,,
282522,"King  Emperor
v.  Alexander  Allen",False,,
1304365,section 63,False,,
1996153,Seshayya v. Rajah,False,,
1625320,"Province  of
Bihar  v. Maharaja Pratap Udai Nath Sahi Deo",False,,
27095,"Yuvarajah  of Pithapuram & Anr. V.  Commissioner  of  Income
Tax, Madras",False,,
1949050,"Chief Commissioner of Income Tax v. Zamindar  of
Singampatti",False,,
512987,Probat	Chandra	 Barua	v. King Emperor,False,,
873220,Yuvarajah of Pithapuram & Anr. v. Commr. of Income Tax,False,,
478003,"Madras (3)
Benoy  Ratan  Banerji v. Commissioner of Income	 Tax,  U.P.,
C.P.  &	 Berar",False,,
86313,"Beohar Singh Raghubir
Singh  v. Commissioner of Income Tax, U.P., C.P., and  Berar",False,,
186830,"Raja
Mustafa Ali Khan v. Commissioner",False,,
1430457,Jyotirindra  Narayan Sinha Choudhury v. The State  of  Assam,False,,
32869297,"Assam Agricultural Income-tax Act,	1939",False,,
1787753,"Raja  Benoy Kumar Sahas Roy v. Commissioner of	Income	Tax,
West  Bengal",False,,
1528800,"Sir  Kameshwar Singh v. Commissioner of Income-tax, Bihar  &
Orissa",False,,
770161,"Jyotikana  Chowdhurani v. Commissioner  of	Income	Tax,
Assam",False,,
1023553,"Vikram	 Deo Varma v. Commissioner of Income-tax,  'Bihar  &
Orissa",False,,
34252819,s.  2(1),False,,
542961,"Manindra  Chandra
Nandi v. Secretary of State",False,,
26904547,"Cess Act, 1880",False,,
837708,"Commissioner  of
Income-tax v. Messrs",True,The_Commissioner_Of_Income_Tax_vs_M_S_Mcmillan_Co_on_16_October_1957,1957.0
1761504,K. F. Vakeel v. The Commissioner of Income-tax,False,,
1659374,ss. 2(3),False,,
1958149,2(7),False,,
1096119,"Narrondas Manordass Bombay v. Commissioner of
       Income-tax",False,,
666826,Section 33B,False,,
877526,s. 33(4),False,,
369145,"Oriental
       Building	 and Furnishing Company v. Commissioner of  Income-",False,,
416867,"Commissioner of Income-
       Tax v. Sarangpur Cotton Manufacturing Co. Ltd.",False,,
1415931,Jagarnath   Therani  v.	Commissioner  of   Income-Tax,False,,
1917957,Factory	 v.  Commissioner  of  Income-Tax,False,,
1496548,"Chowdhury
       Sharafat	 Hussain v. Commissioner of Income-Tax",False,,
1282887,"s.	 23
       (3)",False,,
1777992,"Vide   Commissioner  of	 Income-tax  v.	  Tejaji   Farasram
       Kharawala",False,,
432213,"Commissioner  of  Income-tax  v.  Amritlal
       Bhogilal	  &  Co.",False,,
1139465,"Bishwanath Prasad Bhagwat  Prasad
       v. Commissioner of Income-tax",False,,
8897932,s. 42(2),False,,
1713186,,True,The_Member_For_The_Board_Of_Agricultural_vs_Smt_Sindhurani_Chaudhurani_With_on_24_April_1957,1957.0
123707176,s. 2(a) (1),False,,
21544225,s. 27,False,,
149458391,section  69,False,,
78859188,s. 68,False,,
301789,"Captain  Maharaj Kumar Gopal Saran Narain Singh  v.	 The
Commissioner of Income Tax, Bihar & Orissa",False,,
929321,"Commissioner  of  Income  Tax  v.  Maharajadhiraj  Kumar
Visheshwar Singh",False,,
660982,"Birendra  Kishore
Manikya v. Secretary of State",False,,
89698960,s. 2(a)(i),False,,
1766641,Meher  Bano Khanum v. Secretary of	State,False,,
1913918,"Raja  Rajendra
Narayan	 Bhanja	 Deo  v. Commissioner of  Income  Tax",False,,
1085773,Commissioner  of Income Tax v. K. C. Manavikraman Rajah,False,,
342714,"S. M. Bose v. Secretary, 'Board  of
Revenue",False,,
162306,"Newspapers  Ltd. v. State Industrial Tribunal, U. P.",True,The_Newspapers_Ltd_vs_The_State_Industrial_Tribunal_U_P_on_20_March_1957,1957.0
708192,s. 23,False,,
512619,Sree Meenakshi Mills v. Their Workmen,True,The_Sree_Meenakshi_Mills_Ltd_vs_Their_Workmen_And_Connected_Appeals_on_5_November_1957,1957.0
373530,"U.P. Electric Supply Co. Ltd. v. Their
       Workmen",False,,
117683239,s.  10,False,,
212098,The State of Bombay v. R.M.D.	 Chamarbaugwala,True,The_State_Of_Bombay_vs_R_M_D_Chamarbaugwala_on_9_April_1957,1957.0
142476250,s.  2(1)  (d),False,,
678464,s. 2 (1),False,,
169637478,ss. 10,False,,
1444398,Art. 276 (2),False,,
137772092,Section 2(2),False,,
1402929,Art.  276,False,,
26402,Art.  255,False,,
1747434,s. 46,False,,
51996517,S. 308,False,,
440731,s. 294A,False,,
86902,"The
Marine Insurance Act",False,,
55904924,S. 163,False,,
1590667,State of U.P. v. Mohammad Nooh,True,The_State_Of_Uttar_Pradesh_vs_Mohammad_Nooh_on_30_September_1957,1957.0
1612841,"Police	 Act,  1861",False,,
1493636,s. 7,False,,
1481639,Police Act,False,,
1856099,s. 7,False,,
1001358,Assistant  Collector of Customs v. Soorajmull Nagarmull,False,,
153842,"Khurshed Modi v. Rent Controller, Bombay",False,,
373204,Batuk Nath v. Munni Dei,False,,
1667142,Jowad Hussain v. Gendan Singh,False,,
682162,"Juscurn  Boid	 v.
       Prithichand  Lal",False,,
33104,"2), Dhirendra Kumar Mandal	 v.
       The  Superintendent and Remembrance of Legal Affairs to	the
       Government of West Bengal",False,,
35996996,,True,Union_Of_India_Uoi_vs_Chaman_Lal_Loona_on_30_April_1957,1957.0
1120409,s. 9,False,,
1266611,Article 8(1),False,,
1496793,Elahi Bux v. Union of India,False,,
425130,Krishna Ranjan v. Union of India,False,,
1986567,Union of India v. Loke Nath,False,,
1960850,,True,Union_Of_India_vs_Chaman_Lal_Loona_on_30_April_1957,1957.0
416232,Art. 3(2),False,,
836037,,True,Attar_Singh_Others_vs_The_State_Of_U_P_on_17_December_1958,1958.0
33417165,"U.P.
Consolidation of Holdings Act",False,,
35904233,s. 4,False,,
166991348,ss.  8,False,,
108040239,9,False,,
133758266,10,False,,
25265205,"U.P.	Land
Revenue	 Act, 1901",False,,
110608145,ss. 14,False,,
43929036,17,False,,
74295448,ss. 19,False,,
29505384,22,False,,
110331068,s.  49,False,,
79548834,S. 29B,False,,
132306737,S. 22(2),False,,
14818892,Section  6,False,,
78016001,ss. 7,False,,
146301423,12,False,,
151985189,23,False,,
25867858,s. 5,False,,
192739352,ss. 40,False,,
172716427,41,False,,
54533152,51,False,,
88281023,54,False,,
108703776,s. 37,False,,
48401215,Section 22(3),False,,
1099802,,True,Bai_Hira_Devi_And_Others_vs_The_Official_Assignee_Of_Bombay_on_20_February_1958,1958.0
1837263,s. 55,False,,
1790262,s. 92,False,,
785774,s. 55,False,,
430855,s. 17,False,,
205529,ss. 91,False,,
1358156,s. 99,False,,
761967,"Basheshar	 Nath
 v.  Commissioner  of Income-tax, Delhi Therein Das,  C.  J.",True,Basheshar_Nath_vs_The_Commissioner_Of_Income_Tax_Delhi_on_19_November_1958,1958.0
20694292,section	34,False,,
1749998,section 2,False,,
105355198,"sections
44",False,,
3949020,46,False,,
42463387,"section
8",False,,
192661377,s. 8A,False,,
24195312,s. 5 (1),False,,
1125816,"M. CT.	 Muthiah v. The Commissioner of Income	Tax,
Madras",False,,
139185875,s. 8 (2),False,,
36685200,s. 6,False,,
135272650,s. 33,False,,
156020874,"s.
6(3)",False,,
108021,"1) Laxmanappa Hanumantappa Jamkhandi  v.	 The
Union  of India",False,,
763703,"2), (2) Dewan Bahadur Seth Gopal Das  Mohta
v.  The Union of India",False,,
1108730,"3) and (3) Baburao Narayanrao  Sanas
v.  The	 Union of India",False,,
227612,Subedar v. State,False,,
1399611,Pakhar Singh v. The State,False,,
1263190,"Sales Tax Officer, Banaras
v.  Kanayalal  Mukundlal Saraf",False,,
117278871,Sections 6A,False,,
102254436,6B,False,,
41812,sections 5,False,,
289736,6,False,,
17586817,section  26,False,,
170807383,s. 5 (2),False,,
351394,"Dawson
Bank  Limited v. Nippon Menkwa Kabushiki Kaisha",False,,
762155,Bhikaji Narain Dhakras v. The State of Madhya Pradesh,False,,
1687408,Art.  30(1),False,,
174457799,S.125,False,,
762902,Art.  29(2),False,,
705639,Article  23(1),False,,
476355,Bishan Singh v. Khazan Singh,True,Bishan_Singh_Others_vs_Khazan_Singh_Another_on_20_May_1958,1958.0
6107743,s. 17,False,,
99395023,Section 28,False,,
818950,Mool Chand v. Ganga	 Jal,False,,
77705027,Section	 4,False,,
63869565,Section	 13,False,,
55891089,Section	 19,False,,
183879,"Lokha
Singh  v. Sermukh Singh",False,,
26358512,20,False,,
1031996,Kundan Lal v. Amar	Singh,False,,
1853400,"Deonandan  Prashad
Singh v. Ramdhari Chowdhri",False,,
1084807,Deokinandan v. Sri Ram,False,,
638500,,True,Chandranath_Mukherjee_vs_Tusharika_Debi_And_Others_on_24_March_1958,1958.0
142950056,s. 5,False,,
4640500,s. 16,False,,
192100755,s. 15,False,,
69413567,section 12,False,,
1839804,,True,Chaube_Jagdish_Prasad_And_Another_vs_Ganga_Prasad_Chaturvedi_on_5_December_1958,1958.0
167861655,s. 5(4),False,,
11753575,s. 2(a),False,,
60839702,s. 2(f),False,,
181587092,section 3-A,False,,
78563457,section 2,False,,
31796670,section 6,False,,
54880339,section 5,False,,
1555246,"1)
and Hari Bhikaji v. Naro Vishvanath",False,,
1530984,"Rai Brij Raj Krishna v. S.  K.
Shaw and Bros",False,,
1010490,,True,Dr_Sailendra_Nath_Sinha_And_Another_vs_Jasoda_Dulal_Adhikari_And_Another_on_11_September_1958,1958.0
988620,406,False,,
1985627,467,False,,
896188,477A,False,,
1613691,s. 235,False,,
727860,s. 237(1),False,,
390920,Emperor  v.	 Bishan	 Sahai,False,,
1645982,Mrityunjoy  Chakravarti v. Provot Kumar Pal,False,,
1157189,Express Newspapers Ltd. v. The Union of India,True,Express_Newspapers_Private_Ltd_And_vs_The_Union_Of_India_And_Others_And_on_8_January_1958,1958.0
293896,"R. M.  Seshadri
v.  District  Magistrate, Tanjore",False,,
47745746,"The Bombay Industrial Relations	Act,
1946",False,,
167573904,s. 11,False,,
91115455,ss. 2 (f),False,,
192162542,3,False,,
117969441,4,False,,
64103146,5,False,,
3626362,8,False,,
177358590,12,False,,
140328989,14,False,,
109841144,15,False,,
51188759,17,False,,
1738814,s. 2(d),False,,
1376184,s. 9,False,,
1106012,Section  9  (2),False,,
1570927,Section 12,False,,
1780845,s.  9(1),False,,
1256023,Art. 43,False,,
1589950,s. 3(2),False,,
746513,s. 5,False,,
1080978,s. 6,False,,
989665,s. 54,False,,
1814464,"Mines Act, 1952",False,,
678364,Section  17,False,,
693426,"South
Bank  Ltd.  v. Pichuthayappan, A.",False,,
759209,s.  33C,False,,
1022486,s. 39 (2),False,,
1955064,Factories Act,False,,
6550002,"Employees'
Provident  Funds Act, 1952",False,,
133350826,"The  Working
Journalists   (Conditions  of  Service)	 and   Miscellaneous
Provisions Act, 1955",False,,
780861,s. 2 (g),False,,
203293,Sections 14,False,,
1306271,s. 21,False,,
1338307,"Crown Aluminium Works  v.  Their
Workmen",False,,
1173610,s. 4,False,,
1475436,Virendra v. State of Punjab,False,,
835880,s. 7-B,False,,
950735,"Ashvini Kumar Ghosh & Anr. v. Arabinda Bose  &
Anr.",False,,
122708,"1)  and	Provat	Kumar  Kar  and	 others	 v.  William
Trevelyan'  Curtiez Parkar It",False,,
1275963,Section 2(f),False,,
295741,s. 5(1)(a)(iii),False,,
1160023,"S. R.
V.  Service  Ltd.  v.  State of Madras",False,,
186223802,"s. 5
(1)  (a)  (iii)",False,,
891756,,True,Express_Newspapers_Private_Ltd_And_vs_The_Union_Of_India_Uoi_And_Ors_on_19_March_1958,1958.0
607947,s. 25(F),False,,
568069,"Nagendra Nath Bora v. Commissioner of Hills Division and Appeals, Assam",True,Nagendra_Nath_Bora_Another_vs_The_Commissioner_Of_Hills_Divisionand_on_7_February_1958,1958.0
194827648,"Funds Act, 1952",False,,
30901675,s. 25-I,False,,
542185,s. 20(3),False,,
1431488,,True,Firm_Of_M_S_Peare_Lal_Hari_Singh_vs_The_State_Of_Punjab_Another_on_7_April_1958,1958.0
142699739,Section 4(1),False,,
49649158,Section	 5,False,,
2238925,s. 7,False,,
71860187,s. 18,False,,
1425329,"The State  of  Madras  V.
Gannon Dunkerley & Co. (Madras) Ltd.",True,The_State_Of_Madras_vs_Gannon_Dunkerley_Co_Madras_Ltd_on_1_April_1958,1958.0
152991323,s. 4,False,,
551145,,True,G_Venkataswami_Naidu_Co_vs_The_Comm1Ssioner_Of_Income_Tax_on_24_November_1958,1958.0
659022,"The Oriental
Investment Co. Ltd. v. Commissioner of Income-tax, Bombay",False,,
1750208,"1958 AIR(SC) 1002) and
Gordhandas Lalji v. B. Banerjee and Others",True,Gordhandas_Lalji_vs_B_Banerjee_Ors_on_7_April_1958,1958.0
422172,Daulatram Rameshwarlal v. B. K. Wadeyar,False,,
976268,"Gandhi Sons, Ltd.
v. The State of Madras",False,,
948743,"Gullapalli Nageswara Rao v. The State of  Andhra
Pradesh",True,Gullapalli_Nageswara_Rao_And_Others_vs_Andhra_Pradesh_State_Road_on_5_November_1958,1958.0
24626380,"Ch.  IV	 A  of the Motor Vehicles Act, 1939",False,,
104271647,s. 68-A(b),False,,
22009878,s.  68-C,False,,
47623,Art. 311:,False,,
1248239,"K. C. Gajapati Narayan	 Deo
v.  The State of Orissa",False,,
170300912,s. 2,False,,
171046904,Section  57,False,,
102604856,Section 47,False,,
121139562,Section	 59,False,,
101927305,Section 61,False,,
23269342,Section  68-F,False,,
195651841,ss. 68-G,False,,
1211891,After the States Reorganisation Act,False,,
198804014,Hyderabad Act,False,,
56214324,s.  68-D  (2),False,,
183229968,s.   68-D,False,,
176853484,s. 1,False,,
598144,Art. 154(1),False,,
674146,Article 163,False,,
1514049,"New Prakash Transport Co., Ltd. v. New Swarna  Transport
Co.,  Ltd.",False,,
1869738,s. 3,False,,
1958843,"s.
34",False,,
588489,Article	 19(6)(ii),False,,
990120,,True,Gummalapura_Taggina_vs_Setra_Veeravva_And_Others_on_19_December_1958,1958.0
1235465,s. 14,False,,
895395,S. 20,False,,
1246069,Rama Ayodhya Missir v. Raghunath Missir,False,,
1857595,Mt.	 Janki Kuer v. Chhathu Prasad,False,,
1202482,15,False,,
1754067,"Mt.
Lukai  v. Niranjan",False,,
654130,Harak  Singh  v. KailaSh Singh,False,,
1448472,Gostha Behari v. Haridas Samanta,False,,
22929,"H.
Venkatachala  Iyengar  v.  B.  N.  Thimmajamma",True,H_Venkatachala_Iyengar_vs_B_N_Thimmajamma_Others_on_13_November_1958,1958.0
884542,Sections 67,False,,
63662,68,False,,
1385485,Section  59,False,,
1636250,Vellasawmy  Servai v. Sivaraman Servai,False,,
177799,Sarat Kumari Bibi v. Sakhi Chand,False,,
1575831,Rash Mohini Dasi v. Umesh Chunder Biswas,False,,
425913,Shama Charn Kundu v. Khettromoni Dasi,False,,
1221972,"Surendra Nath Chatterji  v.  Jahnavi  Charn
Mukerji",False,,
760665,,True,Haji_Mohammad_Ekramul_Haq_vs_The_State_Of_West_Bengal_on_16_December_1958,1958.0
33002471,S. 23,False,,
86478939,s. 19,False,,
96233867,s.  23(1),False,,
174102,"Vyricherla	  Narayana  Gajapatiraju  v.   The   Revenue
Divisional Officer",False,,
1441920,,True,Hanskumar_Kishanchand_vs_The_Union_Of_India_And_Connected_on_22_August_1958,1958.0
1224074,s. 28,False,,
1573447,s.  21,False,,
1171700,s. 17,False,,
64433281,104,False,,
714093,s. 46,False,,
420705,section 6,False,,
1737370,sections 7,False,,
1265271,12,False,,
1286256,36,False,,
1656413,37,False,,
580886,"1), The
Special	 Officer,  Salsette  Building  Sites  v.   Dossabhai
Bezonji",False,,
373863,"3), Manavikraman Tirumalpad v.
The Collector of the Nilgris",False,,
151577964,s. 54,False,,
129969018,"Calcutta Improvement Act,  1911",False,,
49230214,"Calcutta Improvement (Appeals) Act, 1911",False,,
91674014,"Land
Acquisition Act, 1921",False,,
738672,s. 2,False,,
1834730,India v. Chelikani  Rama Rao,False,,
408657,s.  19(1)(f),False,,
1316434,s. 19(1)(b),False,,
2546,Kollegal Silk Filatures Ltd. v. Province of	 Madras,False,,
1872651,s. 3(a)(ii),False,,
27140473,Jurisdiction) Act,False,,
45058000,,True,Hanskumar_Kishanchand_vs_The_Union_Of_India_Uoi_on_22_August_1958,1958.0
129332,"The Special Official, Salsette Building Sites v. Dossabhai Bezonji",False,,
955768,Section 1,False,,
1141710,section 3(a)(ii),False,,
161666,,True,In_Re__The_Kerala_Education_Bill_1957_vs_Unknown_on_22_May_1958,1958.0
171044432,section 213(1),False,,
177922575,section 213,False,,
50522042,section 204(1),False,,
1282987,Art. 337,False,,
265235,Art. 28(1),False,,
421731,Article 29(1),False,,
352126,Article 46,False,,
818841,Art. 330,False,,
144135,Article 331,False,,
1649954,Art. 334,False,,
1800831,Art. 336,False,,
255331,Article 366(2),False,,
149321,State of Madras v. Smt. Champakam Dorairajan,False,,
93885,Mohd. Hanif Quareshi v. The State of Bihar,True,Mohd_Hanif_Quareshi_Others_vs_The_State_Of_Bihar_And_Connected_on_23_April_1958,1958.0
685234,Ram Krishna Dalmia and others v. Sri Justice S. R. Tendolkar,False,,
71803148,section 36,False,,
67960310,Art. 350A,False,,
1964375,The State of Bombay v. Bombay Education Society,False,,
1329698,Art. 30(2),False,,
630748,Articles 28(3),False,,
11374938,section 3(29),False,,
180824534,,True,K_S_Srinivasan_vs_Union_Of_India_Uoi_on_18_February_1958,1958.0
1270113,Parshotam Lal Dhingra v. Union of India,False,,
1483878,State of U.P. v. Manbodhan Lal Srivastava,False,,
841497,Art. 320(3)(c),False,,
1723820,Art. 320,False,,
1634786,Art. 320(3),False,,
53979777,s. 256,False,,
626262,,True,K_S_Srinivasan_vs_Union_Of_India_on_18_February_1958,1958.0
284967,,True,Kochu_Govindan_Kaimal_Others_vs_Thayankoot_Thekkot_Lakshmi_Amma_And_on_1_October_1958,1958.0
74910796,Stamp Act,False,,
1291316,M. P. V. Sundararamier & Co. v. The State of Andhra  Pradesh,True,M_P_V_Sundararamier_Co_vs_The_State_Of_Andhra_Pradesh_on_11_March_1958,1958.0
1920625,"Sales  Tax Laws Validation Act, 1956",False,,
1573122,S.  2-,False,,
817828,Art. 2 6(2),False,,
730559,Art.  236(1),False,,
947197,"Dialdas v.
Talwalkar (A.",False,,
503758,"362) and Mysore Spinning and  Manufacturing
Co.  Ltd.  v. Deputy Commercial Tax Officer (A.",False,,
1566447,"Mathew
v. Travancore-Cochin Board of Reventue (A.",False,,
1536406,McLeod v. Dilworth Co.,False,,
105214992,s. 53,False,,
134903135,Section  54,False,,
1168858,Section 3,False,,
1604031,s. 3	(1),False,,
320997,"Government
of Andhra v. Nooney Govindarajulu",False,,
1629177,"Tata Iron &  Steel	 Co.
Ltd.  v. State of Bihar",True,The_Tata_Iron_Steel_Co_Ltd_vs_The_State_Of_Bihar_on_19_February_1958,1958.0
239161,"3) and Cochin Coal	Co.,
Ltd. v. State Of Travancore-Cochin",False,,
1773770,"Mettur Industries Ltd. v.  Madras
State",False,,
284932,"The -Mysore Spinning and
Manufacturing  Co., Ltd. v. Deputy Commercial  Tax  Officer,
Madras",False,,
8730964,s. 298 (2),False,,
20949680,s. 43,False,,
671198,Art. 246(1),False,,
1921704,Art. 287,False,,
1349137,M.  Ramappa v. Sangappa  and  Others,True,M_Ramappa_vs_Sangappa_And_Others_on_21_August_1958,1958.0
320017,"Representation of	the
       People  Act, 1951",False,,
180712354,s. 100(1)(c),False,,
1639467,s. 6,False,,
34062,Mangal Sain v. State of Punjab,False,,
1662686,s.8,False,,
1342309,Art. 310,False,,
70419,R. Venkata Rao v. Secretary of  State,False,,
12575,"Dalmia  Dadri  Cement
       Co. v. Commissioner of Income-tax",True,M_S_Dalmia_Dadri_Cement_Co_Ltd_vs_The_Commissioner_Of_Income_Tax_And_on_28_April_1958,1958.0
880405,India v. Bai Rajbai,False,,
1733135,"3) and Asrar Ahmed v. Durgah  Committee,
Ajmer",False,,
1930596,,True,M_S_Kasturi_And_Sons_Private_Ltd_vs_Shri_N_Salivateeswaran_And_Another_on_19_March_1958,1958.0
14837928,s. 17,False,,
165690011,s. 8,False,,
163115113,s. 4,False,,
71814287,s. 3,False,,
136693,s. 3(1),False,,
485232,s. 33C(1),False,,
1588945,,True,Madhavrao_Narayanrao_Patwardhan_vs_Ramkrishna_Govind_Bhanu_And_Ors_on_18_April_1958,1958.0
120991,,True,Mahadayal_Premchandra_vs_Commercial_Tax_Officer_Calcutta_Anr_on_15_April_1958,1958.0
1886356,"Kamal Singh v. Commissioner of	 Income-tax,  Bihar
       and Orissa",True,Maharaj_Kumar_Kamal_Singh_vs_The_Commissioner_Of_Income_Tax_Bihar_on_1_October_1958,1958.0
119549131,31,False,,
73670430,ss. 19A,False,,
45069174,20A,False,,
184689967,s. 28,False,,
151229589,35,False,,
90545,"Madan Lal v. Commissioner of I. T., Punjab",False,,
1926847,"The  Commissioner  of
Income-tax  v.	Raja  of Parlakimedi",False,,
1812864,Commercial Structures Ltd. v. R. A. Briggs,False,,
1869901,Raghavalu Naidu & Sons v. Commissioner of  Income-,False,,
1030770,"Maharaja	 Bikram	 Kishore  of
Tripura	 v.  Province",False,,
22168049,s. 30,False,,
1520974,,True,Maktul_vs_Mst_Manbhari_Others_on_23_May_1958,1958.0
