overall_rank,id,label,year,url,node_type,community_id,subcommunity_id,seed_type,pagerank,betweenness,local_betweenness,bridge_score,in_degree,out_degree,pr_pct,bw_pct,local_bw_pct,composite_score,landmark
1706,184866874,Yerikala Sunkalamma vs The State Of Andhra Pradesh And Ors. ...,2025.0,https://indiankanoon.org/doc/184866874/,case,2,C2_S2,expanded,0.00011287045123371562,0.0030843617588366,0.013296328729055477,0.6190476190476191,0,21,0.1432896064581231,0.9713420787083754,0.8875882946518668,0.6233703329969728,False
1707,1910688,"Karnataka Rare Earth & Anr. v. Senior Geologist, Department of Mines & Geology & Anr.",,https://indiankanoon.org/doc/1910688/,reference,2,C2_S10,expanded,0.00014688373330710237,0.00013918991928388067,0.0009346842216942347,0.16666666666666666,6,0,0.6454086781029263,0.6240161453077699,0.5769929364278507,0.6231685166498487,False
1708,133926657,"Government Of Nct Of Delhi vs M/S Bsk Realtors Llp on 17 May, 2024",2024.0,https://indiankanoon.org/doc/133926657/,case,2,C2_S6,expanded,0.00011287045123371562,0.0023565077883921206,0.016408554300006737,0.3125,0,16,0.1432896064581231,0.9596367305751766,0.9091826437941474,0.6230070635721494,False
1709,1367950,"New Delhi Municipal Committee vs State Of Punjab Etc. Etc on 19 December, 1996",1996.0,https://indiankanoon.org/doc/1367950/,case,0,C0_S3,expanded,0.0001227837325753701,0.00041669559195999016,0.0008555718381848283,0.5,3,21,0.4906155398587286,0.7824419778002019,0.5685166498486377,0.6229263370332997,False
1710,12423575,Town Planning Act,,https://indiankanoon.org/doc/12423575/,reference,2,C2_S5,expanded,0.00018643345083570496,6.995530470650149e-05,0.0005911433652552978,0.3333333333333333,9,0,0.7578203834510595,0.5311806256306761,0.5366296670030273,0.6229263370332997,False
1711,643177,M_S_Tashi_Delek_Gaming_Solutions_Ltd_vs_State_Of_Karnataka_Ors_on_8_December_2005,2005.0,https://indiankanoon.org/doc/643177/,case,0,C0_S10,expanded,0.0001242251377443327,0.0002234888017928133,0.0035108648591476942,0.2857142857142857,2,5,0.5035317860746721,0.6926337033299698,0.7214934409687185,0.6227648839556005,False
1712,1013076,"Islamic Academy of Education & 
Anr. v. State of Karnataka & Ors.",,https://indiankanoon.org/doc/1013076/,reference,0,C0_S4,expanded,0.00019091283511601836,7.836523675883186e-05,0.0003544027769968322,0.2727272727272727,11,0,0.7660948536831483,0.544702320887992,0.49202825428859737,0.6227245206861757,False
1713,175664604,Subodh_Kumar_Singh_Rathour_vs_The_Chief_Executive_Officer_on_9_July_2024,2024.0,https://indiankanoon.org/doc/175664604/,case,9,C9_S0,expanded,0.00011287045123371562,0.001353424532997902,0.0842667693479321,0.2608695652173913,0,23,0.1432896064581231,0.9218970736629667,0.9828456104944501,0.622643794147326,False
1714,92712826,"Chloro Controls(I) P.Ltd vs Severn Trent Water Purification Inc ... on 28 September, 2012",2012.0,https://indiankanoon.org/doc/92712826/,case,11,C11_S4,expanded,0.00018187193171957897,6.555072611995657e-05,0.0008360794648509458,0.25,7,1,0.7505549949545913,0.5227043390514632,0.5667003027245207,0.622643794147326,False
1715,188159640,Pioneer Urban Land and Infrastructure Limited and Another v. Union of India and Others14,,https://indiankanoon.org/doc/188159640/,reference,7,C7_S2,keyword,0.00016650981709221826,7.035988680450186e-05,0.001388794620358668,0.2,5,0,0.7166498486377396,0.5317860746720484,0.6157416750756811,0.6225227043390515,False
1716,436868,Sagunthala(Dead) Thr. Lrs vs Special Tahsildar (L.A.) & Ors,2010.0,https://indiankanoon.org/doc/436868/,case,6,C6_S3,expanded,0.00011287045123371562,0.0018179304955802836,0.02250653694306338,0.25,0,12,0.1432896064581231,0.9447023208879919,0.936226034308779,0.6224419778002018,False
1717,116404795,Cellular_Operators_Association_Of_vs_Telecom_Regulatory_Authority_Of_India_on_11_May_2016,2016.0,https://indiankanoon.org/doc/116404795/,case,0,C0_S2,expanded,0.00011973812976842634,0.0003767305100696506,0.00232561159920495,0.3,2,18,0.45025227043390514,0.7683148335015136,0.6744702320887992,0.6223208879919274,False
1718,105916374,"Section 15 in The National Green Tribunal Act, 2010",,https://indiankanoon.org/doc/105916374/,reference,12,C12_S2,expanded,0.0001762276116460787,2.2911223847210253e-05,0.00585980128309073,0.0,8,0,0.739656912209889,0.4177598385469223,0.7951564076690212,0.6219979818365289,False
1719,369141,Tata Motors Ltd vs Pharmaceutical Products Of India Ltd,2008.0,https://indiankanoon.org/doc/369141/,case,7,C7_S4,expanded,0.00012298739409183915,0.0004577789100086095,0.0005670974674830042,0.5454545454545454,2,9,0.4922300706357215,0.7959636730575177,0.5336024217961655,0.6219979818365288,False
1720,184584358,Balwant Rai Saluja & Anr Etc.Etc vs Air India Ltd.& Ors,2014.0,https://indiankanoon.org/doc/184584358/,case,9,C9_S8,expanded,0.0001248537138191258,0.000165012838390796,0.005856623338968663,0.3,1,9,0.51029263370333,0.6468213925327951,0.794954591321897,0.6218365287588296,False
1721,1672252,Organo_Chemical_Industries_Anr_vs_Union_Of_India_Ors_on_23_July_1979,1979.0,https://indiankanoon.org/doc/1672252/,case,0,C0_S5,expanded,0.00019460066682675664,8.573971302127597e-05,0.00018539535630936765,0.5,8,2,0.7715438950554995,0.5582240161453078,0.44924318869828456,0.6217558022199798,False
1722,925897,"Olympus Superstructures Pvt. Ltd. vs Meena Vijay Khetan & Ors. on 11 May, 1999",1999.0,https://indiankanoon.org/doc/925897/,case,11,C11_S2,expanded,0.00018890797232547305,3.770700798710286e-05,0.0019661941961345844,0.1111111111111111,6,3,0.7626639757820384,0.4651866801210898,0.6530776992936428,0.6217558022199798,False
1723,819123,"Inland Revenue Commissioners vs Lawrence, Graham & Co. on 3 March, 1937",,https://indiankanoon.org/doc/819123/,reference,8,C8_S0,keyword,0.000251308330280268,1.2028780322283156e-05,0.0019966485848720086,0.0,3,0,0.843188698284561,0.38304742684157417,0.6561049445005045,0.621715438950555,False
1724,1737232,Subal Paul vs Malina Paul And Anr,,https://indiankanoon.org/doc/1737232/,case,1,C1_S9,expanded,0.0002001842818398251,5.795000313948351e-05,0.000544275106317419,0.25,3,1,0.77941473259334,0.5099899091826438,0.5295660948536831,0.6216750756811302,False
1725,1514910,"Noorduddin vs Dr. K.L. Anand on 6 October, 1994",1994.0,https://indiankanoon.org/doc/1514910/,case,5,C5_S8,expanded,0.0001857768933525782,0.00011664771415780959,4.5737746546371894e-05,0.25,3,1,0.7566094853683148,0.5985872855701312,0.3959636730575177,0.621271442986882,False
1726,58730926,Suresh Kumar Koushal & Anr vs Naz Foundation & Ors,2013.0,https://indiankanoon.org/doc/58730926/,case,0,C0_S2,expanded,0.00011868387447891025,0.0003784283448894286,0.0028228619260411685,0.22580645161290322,2,29,0.43531786074672046,0.7695257315842583,0.6956609485368315,0.6210696266397578,False
1727,79183688,"Life Insurance Corporation Of India vs Sanjeev Builders Private Limited on 1 September, 2022",2022.0,https://indiankanoon.org/doc/79183688/,case,5,C5_S2,expanded,0.00013204367137037188,0.00011368384841049872,0.005075131690672327,0.2,1,4,0.5696266397578204,0.5961654894046418,0.7729566094853683,0.6209081735620585,False
1728,77461,Harakchand Ratanchand Banthia v. Union of India,,https://indiankanoon.org/doc/77461/,reference,0,C0_S15,expanded,0.00020216864083417123,4.7328112152956415e-05,0.0008176245062651404,0.25,12,0,0.7812310797174571,0.48819374369323915,0.5644803229061554,0.6206659939455097,False
1729,132692083,"Bhudan Singh And Anr. vs Nabi Bux And Anr. on 20 August, 1969",1969.0,https://indiankanoon.org/doc/132692083/,case,7,C7_S3,expanded,0.00013368550740878725,0.0003285662361967826,0.0001502401764554394,0.7142857142857143,4,3,0.5818365287588295,0.7491422805247225,0.4403632694248234,0.6204641775983856,False
1730,1013352,"Balmokand Khatri  Educational and Industrial Trust, Amritsar
vs. State  of Punjab",,https://indiankanoon.org/doc/1013352/,reference,2,C2_S0,expanded,0.00016241201661771278,7.812382814802319e-05,0.0011936693848023825,0.0,9,0,0.7073662966700303,0.5440968718466196,0.5989909182643794,0.6203834510595359,False
1731,17322345,"Union Of India (Uoi) And Anr. vs District Judge, Udhampur And Ors. on 5 April, 1994",1994.0,https://indiankanoon.org/doc/17322345/,case,2,C2_S12,expanded,0.0001704692433966396,0.00010829761069055427,0.0002595448735986037,0.16666666666666666,2,4,0.7259334006054491,0.5886982845610494,0.472452068617558,0.620343087790111,False
1732,968805,"Janapada Sabha, Chhindwara v. The Central Provinces Syndicate Ltd.",,https://indiankanoon.org/doc/968805/,reference,8,C8_S5,expanded,0.00018205217376717305,2.792183540473106e-05,0.0037359810532473265,0.6,10,0,0.7511604439959637,0.43249243188698283,0.732795156407669,0.6200201816347124,False
1733,27540937,Novopan India Ltd. v. Collector of Central Excise and Customs,,https://indiankanoon.org/doc/27540937/,reference,8,C8_S8,expanded,0.00020880161705554714,2.6667200025923763e-05,0.0020308319198140226,0.16666666666666666,6,0,0.7917255297679112,0.42885973763874874,0.6581231079717457,0.6198587285570132,False
1734,311833,"Silverline Forum
Pvt. Ltd. vs. Rajiv Trust and Anr.",,https://indiankanoon.org/doc/311833/,reference,5,C5_S8,classified,0.00020954734823728548,2.3522349782602994e-05,0.002307895040906816,0.0,3,0,0.79313824419778,0.4191725529767911,0.6732593340060545,0.6195761856710394,False
1735,1342360,Abhay Singh Chautala vs C.B.I,2011.0,https://indiankanoon.org/doc/1342360/,case,13,C13_S1,expanded,0.00012789674841389874,0.00019924914275223286,0.002320543031552205,0.6,1,9,0.5392532795156407,0.6726538849646821,0.6740665993945509,0.6195761856710393,False
1736,42694335,Lucknow_Nagar_Nigam_vs_Kohli_Brothers_Colour_Lab_Pvt_Ltd_on_22_February_2024,2024.0,https://indiankanoon.org/doc/42694335/,case,1,C1_S16,expanded,0.00011287045123371562,0.0026887849359512723,0.011930423500206963,0.5454545454545454,0,22,0.1432896064581231,0.9656912209889001,0.879313824419778,0.6194550958627649,False
1737,857581,"Raj Narain Pandey & Ors vs Sant Prasad Tewari & Ors on 31 October, 1972",1972.0,https://indiankanoon.org/doc/857581/,case,1,C1_S1,expanded,0.0001787601056022143,5.861968988992054e-05,0.0010233616338473034,0.25,3,1,0.7451059535822402,0.5112008072653885,0.5846619576185671,0.6194550958627649,False
1738,16288354,M.S. Ananthamurthy vs J. Manjula Etc.Etc,2025.0,https://indiankanoon.org/doc/16288354/,case,1,C1_S0,expanded,0.00011287045123371562,0.0021450240433826266,0.015099377044016178,0.375,0,16,0.1432896064581231,0.955196770938446,0.900100908173562,0.6194147325933401,False
1739,1543623,"A.P. Pollution Control Board Ii vs Prof.M.V. Nayudu (Retd.)And Ors on 1 December, 2000",2000.0,https://indiankanoon.org/doc/1543623/,case,12,C12_S3,expanded,0.00014409193979053624,0.00011690301234314752,0.0017186517588960884,0.2727272727272727,4,7,0.6294651866801211,0.5989909182643794,0.6401614530776993,0.6194147325933401,False
1740,60477445,Lalit_Kumar_Jain_vs_Union_Of_India_on_21_May_2021,2021.0,https://indiankanoon.org/doc/60477445/,case,7,C7_S1,expanded,0.00011287045123371562,0.0023311198557709957,0.013927196089218904,0.5714285714285714,0,35,0.1432896064581231,0.9588294651866801,0.8920282542885973,0.6192532795156408,False
1741,1539693,"Gandhi Grah Nirman Sahkari Samiti Ltd. ... vs State Of Rajasthan And Ors on 30 March, 1993",1993.0,https://indiankanoon.org/doc/1539693/,case,2,C2_S5,expanded,0.0001410483208965951,0.00011706260156307771,0.002052259240209942,0.1111111111111111,3,6,0.6187689202825429,0.5993945509586277,0.6595358224016146,0.6191725529767912,False
1742,91848822,"Sri M. Sankaranarayanan vs The Deputy Commissioner, Bangalore & ...",2017.0,https://indiankanoon.org/doc/91848822/,case,10,C10_S1,expanded,0.00011287045123371562,0.001307437486156767,0.05386264094678968,0.0,0,5,0.1432896064581231,0.9190716448032291,0.9711402623612513,0.6191725529767912,False
1743,100291026,"Rustom Cavasjee Cooper vs Union Of India (Uoi) on 10 February, 1970",1970.0,https://indiankanoon.org/doc/100291026/,case,0,C0_S0,expanded,0.00011287045123371562,0.0032509566775230044,0.010005148269506254,0.36065573770491804,0,61,0.1432896064581231,0.9733602421796166,0.8617558022199798,0.6190110998990919,False
1744,539407,"The Secretary, Ministry Of Information ... vs Cricket Association Of Bengal & Anr on 9 February, 1995",1995.0,https://indiankanoon.org/doc/539407/,case,0,C0_S2,expanded,0.0001622088427368455,9.508491034095596e-05,0.0005740837886541515,0.21052631578947367,8,11,0.7067608476286579,0.5735620585267407,0.5340060544904137,0.6189303733602423,False
1745,62117082,The State Of Madhya Pradesh vs Sabal Singh (Dead) By Lrs,2019.0,https://indiankanoon.org/doc/62117082/,case,17,C17,expanded,0.00011287045123371562,0.001105640645883208,0.5833333333333333,0.0,0,4,0.1432896064581231,0.9042381432896065,0.998183652875883,0.6186478304742684,False
1746,634059,"R. C. Chandiok & Anr vs Chuni Lal Sabharwal & Ors on 12 October, 1970",1970.0,https://indiankanoon.org/doc/634059/,case,5,C5_S0,expanded,0.000203574207642662,2.3241220147540138e-05,0.002627204556310086,0.16666666666666666,4,2,0.7842583249243189,0.4185671039354188,0.6873864783047426,0.6186074672048437,False
1747,1160519,"Hansraj H. Jain vs State Of Maharashtra And Ors. on 14 July, 1993",1993.0,https://indiankanoon.org/doc/1160519/,case,2,C2_S17,expanded,0.00011512696325308554,0.00035429318805073215,0.0057383602120183825,0.1111111111111111,2,7,0.391321897073663,0.7590312815338043,0.7919273461150353,0.618526740665994,False
1748,71379004,"Baijnath Kadio vs State Of Bihar And Ors. on 28 August, 1969",1969.0,https://indiankanoon.org/doc/71379004/,case,8,C8_S2,expanded,0.00013502888646833744,0.00015674714336221982,0.0016207051597297796,0.2,5,5,0.5874873864783048,0.6419778002018164,0.6335015136226034,0.6184863773965692,False
1749,59968841,"Shatrughan Chauhan & Anr vs Union Of India & Ors on 21 January, 2014",2014.0,https://indiankanoon.org/doc/59968841/,case,0,C0_S1,expanded,0.0001313475958060683,0.0001428085964746221,0.0031532363466600173,0.058823529411764705,3,14,0.5638748738647831,0.6280524722502523,0.7079717457114026,0.6183652875882947,False
1750,821234,Pramod Gupta and Ors. v.  U.O.I.,,https://indiankanoon.org/doc/821234/,reference,4,C4_S1,expanded,0.0005507124178598747,1.948355652068858e-06,0.0004238388873421546,0.0,2,0,0.9598385469223008,0.3320887991927346,0.5068617558022199,0.6181432896064581,False
1751,616714,"Municipal Corporation of Delhi 
& Ors. Vs. Intnl",,https://indiankanoon.org/doc/616714/,reference,4,C4_S1,expanded,0.0005507124178598747,1.948355652068858e-06,0.0004238388873421546,0.0,2,0,0.9598385469223008,0.3320887991927346,0.5068617558022199,0.6181432896064581,False
1752,1503998,Rameshwar Solanki and Anr.  v.  Union of India and Anr.,,https://indiankanoon.org/doc/1503998/,reference,4,C4_S1,expanded,0.0005507124178598747,1.948355652068858e-06,0.0004238388873421546,0.0,2,0,0.9598385469223008,0.3320887991927346,0.5068617558022199,0.6181432896064581,False
1753,1158321,Man Chand v.   State of Haryana,,https://indiankanoon.org/doc/1158321/,reference,4,C4_S1,expanded,0.0005507124178598747,1.948355652068858e-06,0.0004238388873421546,0.0,2,0,0.9598385469223008,0.3320887991927346,0.5068617558022199,0.6181432896064581,False
1754,1085589,Surendra Kumar Vakil and Ors. v.  Chief Executive Officer,,https://indiankanoon.org/doc/1085589/,reference,4,C4_S1,expanded,0.0005507124178598747,1.948355652068858e-06,0.0004238388873421546,0.0,2,0,0.9598385469223008,0.3320887991927346,0.5068617558022199,0.6181432896064581,False
1755,277748,"Deb Narayan Shyam v State of West 
Bengal",,https://indiankanoon.org/doc/277748/,reference,4,C4_S1,expanded,0.0005507124178598747,1.948355652068858e-06,0.0004238388873421546,0.0,2,0,0.9598385469223008,0.3320887991927346,0.5068617558022199,0.6181432896064581,False
1756,81931,Panna Lal Ghosh and Ors. v.  Land Acquisition Collector and Ors.,,https://indiankanoon.org/doc/81931/,reference,4,C4_S1,keyword,0.0005507124178598747,1.948355652068858e-06,0.0004238388873421546,0.0,2,0,0.9598385469223008,0.3320887991927346,0.5068617558022199,0.6181432896064581,False
1757,228272,State of M.P. v. Shantabhai,,https://indiankanoon.org/doc/228272/,reference,4,C4_S1,expanded,0.0005507124178598747,1.948355652068858e-06,0.0004238388873421546,0.0,2,0,0.9598385469223008,0.3320887991927346,0.5068617558022199,0.6181432896064581,False
1758,7835951,G. Mohan Rao vs The State Of Tamil Nadu,2021.0,https://indiankanoon.org/doc/7835951/,case,2,C2_S3,expanded,0.00011287045123371562,0.001800452996804138,0.017537831745597022,0.48148148148148145,0,27,0.1432896064581231,0.9436932391523714,0.9158425832492432,0.6179616548940464,False
1759,179828917,"Manoj Pratap Singh vs The State Of Rajasthan on 24 June, 2022",2022.0,https://indiankanoon.org/doc/179828917/,case,0,C0_S1,expanded,0.00013683697640453593,0.00013694333758837397,0.001953325773526552,0.14285714285714285,1,6,0.5972754793138244,0.6211907164480323,0.6526740665993945,0.6179212916246216,False
1760,37078038,Just Rights For Children Alliance vs S. Harish,2024.0,https://indiankanoon.org/doc/37078038/,case,13,C13_S4,expanded,0.00011287045123371562,0.0014021228288924508,0.03215681768445656,0.7727272727272727,0,22,0.1432896064581231,0.9249243188698285,0.9507568113017154,0.6174369323915238,False
1761,32971,Krishi Utpadan Mandi Samiti v.  Kanhaiya Lal and Ors.  and B.V. Reddy,,https://indiankanoon.org/doc/32971/,reference,4,C4_S1,expanded,0.0005507124178598747,1.9473814742428237e-06,0.0004238388873421546,0.0,2,0,0.9598385469223008,0.33027245206861755,0.5068617558022199,0.6174167507568113,False
1762,1023536,State of Assam and Anr. v.  Jitendra Kumar Senapati and Ors.,,https://indiankanoon.org/doc/1023536/,reference,4,C4_S1,expanded,0.0005507124178598747,1.9473814742428237e-06,0.0004238388873421546,0.0,2,0,0.9598385469223008,0.33027245206861755,0.5068617558022199,0.6174167507568113,False
1763,177860,Uggar Sen Kashyap v.   Union of India and Ors.,,https://indiankanoon.org/doc/177860/,reference,4,C4_S1,expanded,0.0005507124178598747,1.9473814742428237e-06,0.0004238388873421546,0.0,2,0,0.9598385469223008,0.33027245206861755,0.5068617558022199,0.6174167507568113,False
1764,560640,H.V. Low and Company Ltd. v.   Raja Bahadur Jyoti Prosad Singh Deo,,https://indiankanoon.org/doc/560640/,reference,4,C4_S1,expanded,0.0005507124178598747,1.9473814742428237e-06,0.0004238388873421546,0.0,2,0,0.9598385469223008,0.33027245206861755,0.5068617558022199,0.6174167507568113,False
1765,431114,"M.P. and Ors.,  and  Sanjay Gera v.   Haryana Urban Development Authority and Anr.",,https://indiankanoon.org/doc/431114/,reference,4,C4_S1,keyword,0.0005507124178598747,1.9473814742428237e-06,0.0004238388873421546,0.0,2,0,0.9598385469223008,0.33027245206861755,0.5068617558022199,0.6174167507568113,False
1766,838779,V.M. Salgoacar & Brother Ltd. v. Union of India,,https://indiankanoon.org/doc/838779/,reference,4,C4_S1,expanded,0.0005507124178598747,1.9473814742428237e-06,0.0004238388873421546,0.0,2,0,0.9598385469223008,0.33027245206861755,0.5068617558022199,0.6174167507568113,False
1767,476128,"AIR
1992 (Allahabad) 322] and Ponnavolu Sasidar vs. Sub-Registrar, Hayatnagar
and Others",,https://indiankanoon.org/doc/476128/,reference,4,C4_S1,expanded,0.0005507124178598747,1.9473814742428237e-06,0.0004238388873421546,0.0,2,0,0.9598385469223008,0.33027245206861755,0.5068617558022199,0.6174167507568113,False
1768,335765,Onkarmal Agarwalla and Ors. v.   Bireswar Hazra and Ors.,,https://indiankanoon.org/doc/335765/,reference,4,C4_S1,expanded,0.0005507124178598747,1.9473814742428237e-06,0.0004238388873421546,0.0,2,0,0.9598385469223008,0.33027245206861755,0.5068617558022199,0.6174167507568113,False
1769,142059,Shakuntalabai (Smt.) and Ors. v.   State of Maharashtra,,https://indiankanoon.org/doc/142059/,reference,4,C4_S1,expanded,0.0005507124178598747,1.9473814742428237e-06,0.0004238388873421546,0.0,2,0,0.9598385469223008,0.33027245206861755,0.5068617558022199,0.6174167507568113,False
1770,686466,"State Of Kerala, Etc vs Very Rev. Mother Provincial, Etc on 10 August, 1970",1970.0,https://indiankanoon.org/doc/686466/,case,0,C0_S4,expanded,0.00019742550181076597,3.595211875581144e-05,0.0014123220787549018,0.0,8,4,0.7747729566094854,0.45953582240161456,0.6181634712411705,0.6173562058526741,False
1771,490402,Sec. 11,,https://indiankanoon.org/doc/490402/,reference,1,C1_S4,expanded,0.00021125859766066459,4.197134845192398e-05,0.000608707500813345,0.3333333333333333,9,0,0.7955600403632694,0.47648839556004036,0.5400605449041372,0.6168314833501515,False
1772,710575,Hindustan_Petroleum_Corporation_Ltd_vs_Shyam_Co_Operative_Housing_Society_Ors_on_19_September_1988,1988.0,https://indiankanoon.org/doc/710575/,case,1,C1_S13,expanded,0.00013918891369575555,0.0001498726696171874,0.00113464879758133,0.25,2,6,0.6097880928355197,0.6353178607467205,0.5937436932391523,0.6167911200807266,False
1773,839465,Azhar_Hussain_vs_Rajiv_Gandhi_on_25_April_1986,1986.0,https://indiankanoon.org/doc/839465/,case,5,C5_S10,expanded,0.00020308445983211276,7.780600669682824e-05,0.00011905200919967482,0.42857142857142855,5,2,0.7830474268415741,0.5432896064581231,0.4296670030272452,0.616468213925328,False
1774,1348345,"Union Of India vs Tarachand Gupta & Bros on 28 January, 1971",1971.0,https://indiankanoon.org/doc/1348345/,case,5,C5_S1,expanded,0.0001497662941353468,0.00018282657979271316,0.00017282238147942912,0.5714285714285714,4,3,0.6573158425832493,0.6605449041372351,0.44540867810292634,0.6162260343087791,False
1775,82461587,Anuradha Bhasin vs Union Of India,2020.0,https://indiankanoon.org/doc/82461587/,case,0,C0_S2,expanded,0.00012880793712986697,0.00014611622763390465,0.0036786346243991978,0.041666666666666664,2,22,0.5440968718466196,0.6312815338042381,0.7301715438950555,0.6161856710393542,False
1776,764222,"Jangbir vs Mahavir Prasad Gupta on 22 September, 1976",1976.0,https://indiankanoon.org/doc/764222/,case,1,C1_S8,expanded,0.0001171474026239695,0.0002850455529010326,0.006073556282345565,0.0,1,4,0.4150353178607467,0.7261352169525731,0.798183652875883,0.6161049445005046,False
1777,11649885,Bhusawal Municipal Council vs Nivrutti Ramchandra Phalak & Ors,2013.0,https://indiankanoon.org/doc/11649885/,case,2,C2_S5,expanded,0.00012324818933455325,0.0002517229906879588,0.002308506310786236,0.2222222222222222,2,7,0.4938446014127144,0.7091826437941473,0.6736629667003027,0.6159434914228052,False
1778,679914,"Tamil Nadu Housing Board vs L. Chandrasekaran & Ors on 29 January, 2010",2010.0,https://indiankanoon.org/doc/679914/,case,2,C2_S6,expanded,0.00011666080463102385,0.0003297952631846428,0.004873623941107152,0.1111111111111111,1,8,0.4065590312815338,0.7501513622603431,0.7660948536831483,0.6159031281533804,False
1779,338008,"Selvi & Ors vs State Of Karnataka & Anr on 5 May, 2010",2010.0,https://indiankanoon.org/doc/338008/,case,0,C0_S9,expanded,0.00016425160657452896,7.509983960098571e-05,0.0009257290734164753,0.125,7,9,0.7118062563067609,0.5398587285570131,0.5759838546922301,0.6158627648839556,False
1780,1602248,Delhi Development Authority v. Mahender Singh,,https://indiankanoon.org/doc/1602248/,reference,2,C2_S3,keyword,0.00013617135591041546,0.0003413415327037956,2.6746027230812824e-05,0.3333333333333333,3,0,0.5919273461150353,0.7539858728557013,0.3848637739656912,0.615338042381433,False
1781,106416990,State Of Punjab And Ors vs Jagjit Singh And Ors,2016.0,https://indiankanoon.org/doc/106416990/,case,0,C0_S8,expanded,0.0001174355036472052,0.000994841666231299,0.00020353556978071344,0.4,1,9,0.4166498486377397,0.8936427850655904,0.4554994954591322,0.6152169525731584,False
1782,178029230,"Nagpur Improvement Trust Act, 1936",,https://indiankanoon.org/doc/178029230/,reference,2,C2_S2,keyword,0.00021463614107434815,4.268031612952328e-05,0.0004806967166948181,0.1111111111111111,9,0,0.7995963673057518,0.4779011099899092,0.5208879919273461,0.6151765893037336,False
1783,1068532,"District Registrar and Collector, Hyderabad & Anr. v. 
Canara Bank & Ors.",,https://indiankanoon.org/doc/1068532/,reference,0,C0_S9,classified,0.00017394721958607898,9.519617252406856e-05,0.00021626063848588254,0.125,8,0,0.7334006054490414,0.574167507568113,0.45973763874873863,0.6149747729566095,False
1784,31336209,Prathvi Raj Chauhan vs Union Of India,2020.0,https://indiankanoon.org/doc/31336209/,case,0,C0_S9,expanded,0.00014486731860462897,0.00010189763930841,0.0016790347311016693,0.07142857142857142,3,11,0.6368314833501514,0.5806256306760847,0.6369323915237134,0.6143693239152371,False
1785,1575265,Sarwan_Singh_Anr_vs_Kasturi_Lal_on_14_December_1976,1976.0,https://indiankanoon.org/doc/1575265/,case,7,C7_S4,expanded,0.0002329974237102241,3.818269573361654e-05,0.0003634316655254611,0.4444444444444444,8,1,0.8217961654894046,0.467204843592331,0.4928355196770938,0.614167507568113,False
1786,172073149,"Kishore Samrite vs State Of U.P. & Ors on 18 October, 2012",2012.0,https://indiankanoon.org/doc/172073149/,case,0,C0_S7,expanded,0.00013241977884849543,0.00026827177428441056,0.00032712722004224585,0.45454545454545453,2,9,0.573965691220989,0.717255297679112,0.4875882946518668,0.6140060544904137,False
1787,1945893,Displaced Persons (Compensation and Rehabilitation) Act,,https://indiankanoon.org/doc/1945893/,reference,1,C1_S10,expanded,0.00017869159596469982,3.664439894624682e-05,0.0019904037386725285,0.0,4,0,0.7449041372351161,0.4623612512613522,0.655095862764884,0.6139253279515641,False
1788,1513913,"Bharatha Matha & Anr vs R. Vijaya Renganathan & Ors on 17 May, 2010",2010.0,https://indiankanoon.org/doc/1513913/,case,1,C1_S4,expanded,0.0001806491577891172,6.992610183082266e-05,0.00043039974374458896,0.4,2,3,0.748335015136226,0.530978809283552,0.5105953582240161,0.6138446014127145,False
1789,100896176,Gaurav_Aseem_Avtej_vs_U_P_State_Sugar_Corporation_Ltd_on_20_April_2018,2018.0,https://indiankanoon.org/doc/100896176/,case,8,C8_misc,expanded,0.00011287045123371562,0.0012397590342042505,0.034011203690627496,0.4,0,10,0.1432896064581231,0.9146316851664985,0.9519677093844602,0.6135620585267407,False
1790,1214175,The_Collector_Of_Bombay_vs_Nusserwanji_Rattanji_Mistri_Others_on_28_February_1955,,https://indiankanoon.org/doc/1214175/,reference,2,C2_S11,expanded,0.00020568917834958868,4.262825250985933e-05,0.000582127449064048,0.0,3,0,0.7874873864783047,0.47769929364278507,0.5358224016145308,0.6132391523713421,False
1791,1056287,"Electricity Regulatory Commissions Act, 1998",,https://indiankanoon.org/doc/1056287/,reference,7,C7_S5,expanded,0.00022841535605631522,2.205463673626116e-05,0.001164066450016561,0.1111111111111111,9,0,0.8183652875882946,0.41614530776992936,0.59656912209889,0.6131180625630677,False
1792,83752491,Raheja Universal Limited vs Nrc Limited And Ors,2012.0,https://indiankanoon.org/doc/83752491/,case,7,C7_S4,expanded,0.00011926152461260102,0.0006664281896799645,0.0003309455046885744,0.6428571428571429,1,13,0.44631685166498486,0.8419778002018163,0.4885973763874874,0.613037336024218,False
1793,184312603,"Calcutta Thika Tenancy Act, 1949",,https://indiankanoon.org/doc/184312603/,reference,1,C1_S4,keyword,0.000230964412987119,1.8734055959690702e-05,0.0013440218317327707,0.0,7,0,0.8195761856710394,0.40686175580222,0.612108980827447,0.6129969727547931,False
1794,122842801,"Punjab National Bank vs Union Of India Thr. Its Secretary on 24 February, 2022",2022.0,https://indiankanoon.org/doc/122842801/,case,8,C8_S10,expanded,0.00011287045123371562,0.0011484071460612039,0.04280051686100005,0.2777777777777778,0,18,0.1432896064581231,0.9079717457114026,0.9622603430877901,0.6129566094853683,False
