doc_id,case,community,subcommunity,out_citations,in_citations
16288354,"M.S. Ananthamurthy vs J. Manjula Etc.Etc on 27 February, 2025",11,7,4,0
124421981,"T.V. Ramakrishna Reddy vs M. Mallappa on 7 September, 2021",11,7,3,1
41602852,Jharkhand State Housing Board vs Shri Didar Singh,11,7,0,3
1599568,"Kalyan Singh, London Trained, ... vs Smt. Chhoti And Ors on 1 December, 1989",11,7,1,1
38841185,"M/S B N Padmanabhaiah And Sons vs R N Nadigar on 14 February, 2025",11,7,3,0
1047975,"Sulochana Amma vs Narayanan Nair on 24 September, 1993",11,7,1,7
1778763,1778763,11,8,10,0
1147370,"R. Kanthimathi And Anr. vs Beatrice Xavier (Mrs) on 8 February, 2000",11,8,0,2
818824,"Kundan Mal vs Gurudutta on 25 January, 1989",11,8,0,1
1895857,1895857,11,8,5,3
383514,"Sultan And Ors. vs Ganesh And Ors. on 9 February, 1988",11,8,0,1
1040522,"Tej Bhan Madan vs Ii Additional District Judge And Others on 9 May, 1988",11,8,0,3
1963083,Raja Mohammad Amir Ahmad Khan vs Municipal Board Of Sitapur And Anr on 3 December 1964,11,8,0,3
151635574,"Keshar Bai vs Chhunulal on 7 January, 2014",11,8,3,0
29719380,Energy Watchdog vs Central Electricity Regulatory ...,11,9,2,5
1223233,1223233,11,9,1,1
138267291,Gujarat Urja Vikas Nigam Limited vs Tarini Infrastructure Ltd.& Ors,11,9,0,1
129876804,"Maharashtra State Electricity ... vs Adani Power Maharashtra Limited on 3 March, 2023",11,9,2,2
114155471,"Banglore Electricity Supply Company ... vs Hirehalli Solar Power Project L.L.P on 27 August, 2024",11,9,1,0
63847817,"Nabha Power Limited vs Punjab State Power Corporation Ltd on 5 November, 2024",11,9,4,0
48431768,"Haryana Power Purchase Centre vs Sasan Power Ltd on 6 April, 2023",11,9,5,0
53324334,"Gmr Warora Energy Limited vs Central Electricity Regulatory ... on 20 April, 2023",11,9,5,1
72238050,Standard Chartered Bank vs Heavy Engineering Corporation Ltd.,11,10,3,0
90640571,Gujarat Maritime Board vs L&T; Infrastructure Development ...,11,10,2,1
514858,"Ansal Engineering Projects Ltd vs Tehri Hydro Development Corporation ... on 31 July, 1996",11,10,0,1
1956766,P L Bapuswami vs N Pattay Gounder on 7 December 1965,11,10,0,2
1518031,1518031,11,10,2,1
28176,"Federal Bank Ltd vs V.M Jog Engineering Ltd. And Ors on 29 September, 2000",11,10,0,1
70828540,"M/S. Kailash Nath Associates vs Delhi Development Authority & Anr on 9 January, 2015",11,11,3,3
584252,Fateh Chand vs Balkishan Das on 15 January 1963,11,11,0,8
1113046,1113046,11,11,1,0
907049,907049,11,11,0,7
59682311,"Satish Batra vs Sudhir Rawal on 18 October, 2012",11,11,1,2
6300708,"The Authorised Officer Central Bank Of ... vs Shanmugavelu on 2 February, 2024",11,11,8,0
366892,"K. Laxmanan vs Thekkayil Padmini & Ors on 3 December, 2008",12,0,2,4
873760,"Jaswant Kaur vs Amrit Kaur & Ors on 25 October, 1976",12,0,0,8
877950,"Moonga Devi And Ors. vs Radha Ballabh on 18 April, 1972",12,0,0,1
157807135,"Murthy vs C.Saradambal on 10 December, 2021",12,0,6,1
168564255,Kavita Kanwar vs Mrs. Pamela Mehta,12,0,17,0
22929,"H. Venkatachala Iyengar vs B. N. Thimmajamma & Others on 13 November, 1958",12,0,0,21
1479755,"Surendra Pal & Ors vs Saraswati Arora & Anr on 9 August, 1974",12,0,3,3
1928029,Ramchandra Rambux vs Champabai And Others on 17 February 1964,12,0,1,3
76457,76457,12,0,1,1
1459847,"Pushpavathi And Ors. vs Chandraraja Kadamba And Ors. on 23 August, 1972",12,0,1,2
552423,"N. Kamalam (Dead) And Anr vs Ayyasamy & Anr on 3 August, 2001",12,0,2,3
183141424,Ratanlal @ Babulal Chunilal Samsuka vs S.G. Samsuka (D) Th.Lrs .,12,0,2,0
251771,251771,12,0,5,4
1357816,"Gopal Swaroop vs Krishna Murari Mangal & Ors on 25 November, 2010",12,0,4,0
9381542,Dhanpat vs Sheo Ram (Deceased) Through His Lrs.,12,0,4,0
1626809,1626809,12,0,4,3
1932982,"Smt.Guro vs Atma Singh And Ors on 5 March, 1992",12,0,3,1
36161546,"Vrindavanibai Sambhaji Mane vs Ramchandra Vithal Ganeshkar & Ors on 10 July, 1995",12,0,2,0
1271827,"S.R. Srinivasa & Ors vs S. Padmavathamma on 22 April, 2010",12,0,7,1
431683,"Rahasa Pandiani (Dead) By Lrs. And Ors. vs Gokulananda Panda And Ors. on 19 February, 1987",12,0,0,3
428148,428148,12,0,1,7
1547137,Shashi Kumar Banerjee Ors vs Subodh Kumar Banerjee Since Deceased on 13 September 1963,12,0,2,10
1964328,"Balathandayutham & Anr vs Ezhilarasan on 16 April, 2010",12,0,3,1
736842,736842,12,0,7,3
531278,"Rani Purnima Devi And Another vs Kumar Khagendra Narayan Dev And Another on 22 August, 1961",12,0,1,8
153204323,"Leela Rajagopal & Ors vs Kamala Menon Cochran & Ors on 8 September, 2014",12,0,4,2
1359532,"Shri Kishori Lal vs Mst. Chaltibai on 1 December, 1958",12,0,0,2
335629,"S.Sundaresa Pai & Ors vs Mrs.Sumangala T.Pai & Anr on 28 November, 2001",12,0,0,1
105871119,"Gopal Krishan vs Daulat Ram on 2 January, 2025",12,0,1,0
747481,747481,12,0,4,6
112876941,Shivakumar vs Sharanabasappa,12,0,6,2
570142,570142,12,0,5,2
1549187,1549187,12,0,6,3
71168994,Chennadi Jalapathi Reddy vs Baddam Pratapa Reddy (Dead) Through ...,12,0,1,0
93264341,"Mahesh Kumar (D) By Lrs vs Vinod Kumar & Ors on 13 March, 2012",12,0,12,2
44870771,Mohan Kumar vs State Of M.P. & Ors,12,0,0,1
177016396,Syeda Rahimunnisa vs Malan Bi (Dead) By Lrs. & Anr.Etc,12,1,4,0
1977184,1977184,12,1,4,2
180764019,"Ramachandra Reddy (Dead) Thr. Lrs vs Ramulu Ammal (Dead) Thr. Lrs on 14 November, 2024",12,1,5,0
167430942,Arulmighu Nellukadai Mariamman ... vs Tamilarasi (Dead) By Lrs.,12,1,2,0
872844,"M/S Shiv Cotex vs Tirgun Auto Plast P.Ltd.& Ors on 30 August, 2011",12,1,0,1
20108074,C.Venkata Swamy vs H.N. Shivanna (D) By Lr. Etc.,12,1,2,0
1427181,1427181,12,1,1,2
1601578,"Deputy Commissioner, Hardoi vs Rama Krishna Narain And Others on 8 October, 1953",12,1,0,2
79931729,"Mrugendra Indravadan Mehta vs Ahmedabad Municipal Corporation on 10 May, 2024",12,1,6,0
158348581,Sudarsan Puhan vs Jayanta Kumar Mohanty And Anr. Etc.,12,1,1,0
1225359,1225359,12,1,0,5
1754551,1754551,12,1,4,4
76628467,Nazir Mohamed vs J.Kamala And Ors.,12,1,3,5
1492672,"Kshitish Chandra Purkait vs Santosh Kumar Purkait & Ors on 7 May, 1997",12,1,0,10
1396621,"Santosh Hazari vs Purushottam Tiwari (Dead) By Lrs on 8 February, 2001",12,1,2,27
163187106,Laliteshwar Prasad Singh & Ors vs S.P.Srivastava(D) Tr.Lr,12,1,2,1
1881196,1881196,12,1,2,4
182364833,"Appaiya vs Andimuthu @ Thangapandi on 20 September, 2023",12,1,4,0
150539803,Surat Singh (Dead) vs Siri Bhagwan,12,1,1,1
137831744,"Rabindranath Panigrahi vs Surendra Sahu on 6 March, 2025",12,1,5,0
59167167,Jamila Begum (D) Thr. Lrs. vs Shami Mohd.,12,1,3,1
56511150,Union Of India vs K.V. Lakshman & Ors,12,1,1,1
146715432,U. Manjunath Rao vs U. Chandrashekar,12,1,2,0
613490,"Panchugopal Barua & Ors vs Umesh Chandra Goswami & Ors on 12 February, 1997",12,1,0,10
125531383,"Suresh Lataruji Ramteke vs Sau. Sumanbai Pandurang Petkar on 21 September, 2023",12,1,10,2
527656,527656,12,1,5,0
48318463,"U. Sudheera vs C. Yashoda on 17 January, 2025",12,1,7,0
1661969,"Ram Kumar Agarwal & Anr vs Thawar Das (Dead) Through Lrs on 20 August, 1999",12,1,2,0
1148873,1148873,12,1,1,0
139584052,"Vinod Kumar vs Gangadhar on 13 October, 2014",12,1,1,5
17562265,Bhikan Sk.Noor Mohd vs Mehamoodabee Sk.Afzal & Ors,12,1,0,1
126610088,Shasidhar & Ors vs Ashwini Uma Mathod & Anr,12,1,2,0
307678,307678,12,2,0,5
799228,799228,12,2,4,4
96039159,V. Kalyanaswamy (D) By Lrs. vs L. Bakthavatsalam (D) Thr. Lrs. .,12,2,15,0
239562,"Jalaja Shedthi & Ors vs Lakshmi Shedthi & Ors on 20 September, 1973",12,2,0,1
1468380,1468380,12,2,5,4
990120,"Gummalapura Taggina ... vs Setra Veeravva And Others on 19 December, 1958",12,2,0,2
1892952,"Raghubar Singh & Ors vs Gulab Singh & Ors on 14 July, 1998",12,2,0,1
1716905,"Dindyal & Anr vs Rajaram on 17 April, 1970",12,2,1,0
26963648,Raj Kumari vs Surinder Pal Sharma,12,2,6,0
253723,"Maharaja Pillai Lakshmi Ammal vs Maharaja Pillai Thillanayakom Pillai ... on 3 November, 1987",12,2,1,1
1645305,1645305,12,2,1,0
975141,"Gopal Singh & Anr vs Dile Ram (Dead) By Lrs. & Ors on 6 October, 1987",12,2,0,1
1622720,"Gumpha vs Jaibai on 11 February, 1994",12,2,5,1
1905495,"Thota Sesharathamma And Anr vs Thota Manikyamma (Dead) By Lrs. And Ors on 23 August, 1991",12,2,4,6
1104020,"Dharam Singh vs Aso And Another on 11 July, 1990",12,2,0,3
77162,S S Munna Lal vs S S Rajkumar And Others on 23 February 1962,12,2,0,5
433870,"Nazar Singh And Ors vs Jagjit Kaur And Ors on 13 November, 1995",12,2,3,1
993554,"Naraini Devi vs Smt. Ramo Devi And Ors on 18 December, 1975",12,2,0,1
1432422,"Mangat Mal (Dead) And Anr vs Smt. Punni Devi (Dead) And Ors on 1 September, 1995",12,2,0,2
502707,Mangal Singh Ors vs Shrimati Rattno Anr on 6 April 1967,12,2,2,2
1436076,"Smt. Gulwant Kaur & Another vs Mohinder Singh & Ors on 20 July, 1987",12,2,2,3
1095112,"Kothi Satyanarayana vs Galla Sithayya & Others on 21 November, 1986",12,2,0,1
36104522,Mr. Ranvir Dewan vs Mrs. Rashmi Khanna,12,2,2,0
29295224,"Jupudy Pardha Sarathy vs Pentapati Rama Krishna & Ors on 6 November, 2015",12,2,4,1
977945,"Jagannathan Pillai vs Kunjithapadam Pillai & Ors on 21 April, 1987",12,2,0,3
22532510,"Yogendra Prasad Singh (Dead) Thr Lrs vs Ram Bachan Devi And Ors. on 31 July, 2023",12,3,1,0
1961307,Ahmed Adam Sait Others vs Inayathullah Mekhri And Others on 29 March 1963,12,3,1,0
762747,"Provash Chandra Dalui & Anr vs Biswanath Banerjee & Anr on 3 April, 1989",12,3,0,4
275180,275180,12,3,4,1
24167527,"Joginder Singh (Dead) Thr. Lrs vs Dr. Virinderjit Singh Gill (Dead) Thr. ... on 17 October, 2024",12,3,6,0
1532655,"Usha Sinha vs Dina Ram & Ors on 14 March, 2008",12,3,1,1
758237,"Kalgonda Babgonda Patil vs Balgonda Kalgonda Patil And Ors. on 15 February, 1989",12,3,0,2
858595,"Raje Anandrao vs Shamrao And Others on 23 February, 1961",12,3,0,3
1650872,Chairman Madappa vs M N Mahanthadevaru And Others on 11 October 1965,12,3,1,0
134990086,"Jamia Masjid vs K.V.Rudrappa (D) Th.Lrs on 23 September, 2021",12,3,8,2
103193047,Hameed Kunju vs Nazim,12,3,0,1
1675427,"Swami Parmatmanand Saraswati & Anr vs Ramji Tripathi & Anr on 21 August, 1974",12,3,0,2
41302312,"Alka Gupta vs Narender Kumar Gupta on 27 September, 2010",12,3,0,1
1060685,"Jibon Chandra Sarma Doloi vs Anandi Ram Kalita And Others on 23 February, 1961",12,3,0,1
129611051,"Janak Dulari Devi & Anr vs Kapildeo Rai & Anr on 15 April, 2011",12,3,1,2
775097,"Harendra Nath Bhattacharya & Ors vs Kaliram Das--Dead By L. Rs on 22 November, 1971",12,3,1,1
1370126,"Charan Singh And Anr vs Darshan Singh And Ors on 17 December, 1974",12,3,3,0
1533020,"Mahant Pragdasji Guru Bhagwandasji vs Patel Ishwarlalbhai Narsibhai ... on 7 March, 1952",12,3,0,3
1825635,"Sunderabai W/O Devrao Deshpande And ... vs Devaji Shankar Deshpande on 3 October, 1952",12,3,0,2
194752941,Sri Aurobindo Ashram Trust And Ors vs R Ramanathan And Ors,12,3,1,0
188325962,"Baini Prasad (D) Thr. Lrs. vs Durga Devi on 2 February, 2023",12,3,3,0
1550535,"Bishundeo Narain Rai (Dead) By L.Rs & Ors vs Anmol Devi And Ors on 20 August, 1998",12,3,0,1
1204229,"Jai Narain Ram Lundia vs Kedar Nath Khetan And Others on 31 January, 1956",12,3,0,1
660498,"Kailash Rai vs Jai Jai Ram & Others on 22 January, 1973",12,4,1,0
100896176,Gaurav Aseem Avtej vs U.P.State Sugar Corporation Ltd.,12,4,2,0
400509,"Krishna Prasad And Others vs Gauri Kumari Devi on 5 March, 1962",12,4,1,1
1217538,"Shivashankar Prasad Shah & Ors vs Baikunth Nath Singh & Ors on 7 March, 1969",12,4,2,4
1733367,"P.Ganeshwar Rao & Co vs State Of Andhra Pradesh & Ors on 5 September, 1988",12,4,1,1
54623814,D.Raghu vs R.Basaveswarudu,12,4,1,0
647351,"Rana Sheo Ambar Singh vs Allahabad Bank Ltd., Allahabad on 27 April, 1961",12,4,0,6
132692083,"Bhudan Singh And Anr. vs Nabi Bux And Anr. on 20 August, 1969",12,4,3,4
543934,Eramma vs Verrupanna Ors on 18 November 1965,12,4,0,7
1170122,"Ram Prakash vs Mohammad Ali Khan (Dead) Through L.R'S on 4 April, 1973",12,4,1,0
1385217,"Budhan Singh & Anr vs Nabi Bux & Anr on 20 August, 1969",12,4,3,3
123660783,Sushila Aggarwal vs State (Nct Of Delhi),12,5,6,5
26306097,"Tusharbhai Rajnikantbhai Shah vs State Of Gujarat on 7 August, 2024",12,5,2,0
6323126,Sudhir vs The State Of Maharashtra & Anr,12,5,1,1
176371351,Naresh Kumar Mangla vs Anita Agarwal,12,5,3,1
849101,"State Of Haryana Etc vs Sampuran Singh Etc on 3 September, 1975",12,5,0,3
166323945,"Nathu Singh vs The State Of Uttar Pradesh on 28 May, 2021",12,5,1,0
1108032,"Siddharam Satlingappa Mhetre vs State Of Maharashtra And Ors on 2 December, 2010",12,5,6,14
130119054,"Prashant Singh Rajput vs The State Of Madhya Pradesh on 8 October, 2021",12,5,2,0
73887298,"Pratibha Manchanda vs The State Of Haryana on 7 July, 2023",12,5,2,0
150069,"Sital Das vs Sant Ram And Ors. on 8 April, 1954",12,6,0,2
1880790,"Tirumala Tirupati Devasthanams vs K.M. Krishnaiah on 2 March, 1998",12,6,3,1
257734,"State Of Punjab vs Balwant Singh & Ors on 9 October, 1991",12,6,0,2
661850,"Gurunath Alias Bhimaji vs Kamalabai, Kom Kenchangaudanadgaudar ... on 10 December, 1954",12,6,1,0
925132,925132,12,6,3,0
1589309,"Surendra Kumar vs Phoolchand (Dead) Through Lrs. & Anr on 2 February, 1996",12,6,0,1
14912659,"Kutchi Lal Rameshwar Ashram Trust Evam ... vs Collector,Haridwar",12,6,2,0
1089401,"Shrinivas Krishnarao Kango vs Narayan Devji Kango And Others on 23 March, 1954",12,6,0,5
992385,"Punithavalli Ammal vs Ramalingam (Minor) And Anr on 4 March, 1970",12,6,2,1
1713965,Mara And Others vs Nikko And Others on 24 March 1964,12,7,1,0
1428157,"Saraswathi Ammal vs Jagadambal And Another on 27 February, 1953",12,7,0,2
115367233,"Laxmibai (Dead) Thru Lr'S. & Anr vs Bhagwanthbuva (Dead) Thru Lr'S. & Ors on 29 January, 2013",12,7,10,0
179507118,"Tirith Kumar vs Daduram on 19 December, 2024",12,7,2,0
1389078,Kumar Harish Chandra Singh Das Ors vs Bansidhar Mohanty And Ors on 5 May 1965,12,7,0,1
421372,V T S Chandarasekhara Mudaliar vs Kulandaivelu Mudaliar And Others on 26 April 1962,12,7,0,2
1096820,"Tahsil Naidu & Anr vs Kulla Naidu & Ors on 18 September, 1969",12,7,1,0
1490310,"Ujagar Singh vs Mst. Jeo on 23 April, 1959",12,7,0,3
862325,"Debi Prasad (Dead) By L.Rs vs Tribeni Devi And Ors on 18 March, 1970",12,7,0,1
46933209,Damodar Lal vs Sohan Devi And Ors,12,8,2,1
132060,132060,12,8,0,2
1564016,"N. Kasturi vs D. Ponnammal And Others on 23 February, 1961",12,8,1,0
1230342,"Raj Bajrang Bahadur Singh vs Thakurain Bakhtraj Kuer on 7 November, 1952",12,8,0,2
96843741,"Ramakant Ambalal Choksi vs Harish Ambalal Choksi on 22 November, 2024",12,8,4,0
983794,"Gnanambal Ammal vs T. Raju Ayyar And Others on 21 October, 1950",12,8,0,3
1803980,"Narendra Gopal Vidyarthi vs Rajat Vidyarthi on 2 December, 2008",12,8,5,0
655601,"Anand Prasad Agarwalla vs Tarkeshwar Prasad And Ors on 9 May, 2001",12,8,0,1
231145,Ramachandra Shenoy And Another vs Mrs Hilda Brite And Others on 1 April 1963,12,8,0,2
516830,"M.N. Aryamurthy And Anr. vs M.D. Subbaraya Setty (Dead) Through L. ... on 20 September, 1971",12,9,3,3
1140709,"Mohd. Amin And Others vs Vakil Ahmed And Others on 22 October, 1952",12,9,0,2
1156375,"Dhiyan Singh And Anr. vs Jugal Kishore And Anr. on 22 February, 1952",12,9,1,0
1619422,"Nathoo Lal vs Durga Prasad on 9 April, 1954",12,9,1,1
1141020,"Ram Gopal vs Nand Lal And Others on 14 November, 1950",12,9,0,4
146718,Pearey Lal vs Rameshwar Das on 10 December 1962,12,9,1,1
78061201,78061201,12,9,1,1
56175783,"Mansoorsaheb (Dead) vs Salima (D) By Lrs. on 19 December, 2024",12,10,7,0
920180,"Smt. Sawarni vs Smt. Inder Kaur And Others on 23 August, 1996",12,10,0,6
604137,"Gulam Abbas vs Haji Kayyum Ali & Ors on 18 September, 1972",12,10,0,2
32461689,"H. Lakshmaiah Reddy & Ors vs L. Venkatesh Reddy on 17 April, 2015",12,10,1,0
111821404,Bhimabai Mahadeo Kambekar (Dead) Thr. ... vs Arthur Import & Export Co..,12,10,1,1
140148242,"Elumalai @ Venkatesan And Anr. vs M Kamala And Ors Etc. on 25 January, 2023",12,10,1,0
925248,925248,12,11,3,0
140011457,Kanta Yadav vs Om Prakash Yadav,12,11,2,0
1868070,Mrs Hem Nolini Judah Since Deceased vs Mrs Isolyne Sarojbashini Boseand on 16 February 1962,12,11,0,4
1422425,"Clarence Pais & Ors vs Union Of India on 22 February, 2001",12,11,1,3
51976,"Gurbaksh Singh vs Nikka Singh on 14 September, 1962",12,11,0,1
44193693,44193693,13,0,4,2
938694,Rai Sahib Dr Gurdittamal Kapur vs Mahant Amar Das Chela Mahant Ram Saran on 19 March 1965,13,0,1,0
98979422,"Shyam Sel And Power Limited vs Shyam Steel Industries Limited on 14 March, 2022",13,0,1,1
518986,Kuppuswamy Chettiar vs A S P A Arumugam Chettiar And Another on 6 September 1966,13,0,0,1
946004,"Sahu Madho Das And Others vs Pandit Mukand Ram And Another(And ... on 22 March, 1955",13,0,1,7
529384,Kaviraj Pandit Durga Dutt Sharma vs Navaratna Pharmaceutical on 20 October 1964,13,0,0,4
348173,348173,13,0,0,1
151808,"Vinay Krishna vs Keshav Chandra And Another on 6 March, 1992",13,0,2,3
22762820,"R. Rajagopal Reddy (Dead) By L.Rs. And ... vs Padmini Chandrasekharan (Dead) By ... on 31 January, 1995",13,0,1,3
453229,"N. E. Horo vs Jahan Ara Jaipal Singh on 2 February, 1972",13,0,0,2
132974180,"Shyam Kumar Inani vs Vinod Agrawal on 12 November, 2024",13,0,4,0
838326,V N Sarin vs Major Ajit Kumar Poplai on 9 August 1965,13,0,1,2
1409685,1409685,13,0,0,2
675387,S M Karim vs Mst Bibi Sakina on 14 February 1964,13,0,0,10
227646,"Wuntakal Yalpi Chenabasavana Gowd vs Rao Bahadur Y. Mahabaleshwarappa And ... on 15 April, 1954",13,0,0,1
153305688,"Vasantha (Dead) Thr. L.R. vs Rajalakshmi @ Rajam (Dead) Thr. Lrs. on 13 February, 2024",13,0,7,0
507033,"Khoday Distilleries Limited (Now Known ... vs The Scotch Whisky Association And ... on 27 May, 2008",13,0,3,1
1531467,Murarilal vs Dev Karan on 8 May 1964,13,0,1,0
1492591,"Shri Audh Behari Singh vs Gajadhar Jaipuria And Others on 23 April, 1954",13,0,0,3
684433,"Bishundeo Narain And Another vs Seogeni Rai And Jagernath on 4 May, 1951",13,0,0,7
225379,"Dilharshankar C. Bhachecha vs The Controller Of Estate Duty, ... on 8 January, 1986",13,0,0,1
1768336,1768336,13,0,4,2
4932021,Aliyathammuda Beethathebiyyappura ... vs Pattakal Cheriyakoya .,13,0,1,1
404801,404801,13,0,5,1
18435,"Thimmaiah And Ors vs Ningamma And Anr on 25 August, 2000",13,0,1,0
271205,Ram Charan Das vs Girjanandini Devi And Ors on 20 April 1965,13,0,0,4
1468438,"Ratnam Chettiar & Ors vs S. M. Kuppuswami Chettiar & Ors on 18 September, 1975",13,0,1,0
109178821,"M/S Geo Miller & Co.Pvt.Ltd. vs Chairman, Rajasthan Vidyut Utpadan ...",13,0,1,2
256224,"Ranganayakamma & Anr vs K.S. Prakash (D) By Lrs. & Ors on 16 May, 2008",13,0,10,0
895896,"Vimla Bai (Dead) By Lrs vs Hiralal Gupta And Ors on 22 December, 1989",13,0,2,1
1173284,"Shiromani & Ors vs Hem Kumar & Ors on 4 April, 1968",13,0,0,2
20394,"S. Shanmugam Pillai And Ors vs K. Shanmugam Pillai And Ors on 4 May, 1972",13,0,2,9
167236031,"K.Arumuga Velaiah vs Pr.Ramasamy And Another on 27 January, 2022",13,0,12,0
180951885,Phool Patti And Anr vs Ram Singh(Dead)Through Lrs. & Anr,13,0,2,1
1183383,1183383,13,0,0,2
236012,"Namdeo Lokman Lodhi vs Narmadabai And Others on 27 February, 1953",13,0,0,5
1426371,"Bhoop Singh vs Ram Singh Major & Ors on 11 September, 1995",13,0,6,6
175148916,"Akkamma vs Vemavathi on 25 November, 2021",13,0,4,0
611025,611025,13,0,5,0
702009,702009,13,0,6,3
171753847,"Samruddhi Co Operative Housing Society ... vs Mumbai Mahalaxmi Construction Pvt. ... on 11 January, 2022",13,0,3,0
175238,The Commissioner Of Income Tax Bombay vs Manilal Dhanji Bombay on 31 January 1962,13,0,0,1
114748881,Raghunath(D) By Lrs. vs Radha Mohan (D) Thr. Lrs.,13,0,2,0
1938862,"National Bell Co. & Anr vs Metal Goods Mfg. Co. (P) Ltd. & Anr on 18 March, 1970",13,0,0,2
863948,"Nand Kishore Marwah & Others vs Smt. Samundri Devi on 17 September, 1987",13,0,0,3
1847257,"Krishna Biharilal vs Gulabchand Am Ors on 16 March, 1971",13,0,1,4
1049099,"Shanti Budhiya Vesta Patel & Ors vs Nirmala Jayprakash Tiwari & Ors on 21 April, 2010",13,0,4,0
112778127,"Tribhuvanshankar vs Amrutlal on 13 November, 2013",13,0,5,0
158177489,Govindbhai Chhotabhai Patel vs Patel Ramanbhai Mathurbhai,13,0,2,1
197355696,Shri Partap Singh (Since Dead) Thr His ... vs Shiv Ram (Since Dead) Thr Lrs.,13,0,0,1
458197,458197,13,0,2,1
1498182,"P. Lakshmi Reddy vs L. Lakshmi Reddy on 5 December, 1956",13,0,0,12
1587936,1587936,13,0,0,1
47340491,"Mallavva vs Kalsammanavara Kalamma (Since Dead) By ... on 20 December, 2024",13,0,3,0
684788,"Mst. Kirpal Kaur vs Bachan Singh And Others on 15 November, 1957",13,0,0,1
481866,"Kalipada Chakraborti And Another vs Palani Bala Devi And Others on 16 January, 1953",13,0,1,2
165789357,Vinay Eknath Lad vs Chiu Mao Chen,13,0,2,0
1913374,"Sukhdev Singh vs Maharaja Bahadur Of Gidhaur on 2 May, 1951",13,0,0,1
1624730,"Elizabeth Antony vs Michel Charles John Chown Lengera on 12 April, 1990",13,0,0,1
565204,"P.Periasami (Dead) By Lrs vs P. Periathambi And Others on 11 October, 1995",13,0,0,3
1948636,"Radhakisan Laxminarayan Toshniwal vs Shridhar Ramchandra Alshi And Others on 23 April, 1960",13,0,1,1
240495,"Krishna Kumar Birla vs Rajendra Singh Lodha & Ors on 31 March, 2008",13,0,8,1
1578099,"Jyotish Thakur And Ors. vs Tarakant Jha And Ors. on 11 September, 1962",13,0,0,2
197296101,197296101,13,0,1,5
290532,"State Of Haryana vs Mukesh Kumar & Ors on 30 September, 2011",13,0,3,9
476355,"Bishan Singh & Others vs Khazan Singh & Another on 20 May, 1958",13,0,0,10
867423,"P.K. Vijayan vs Kamalakshi Amma And Others on 30 March, 1994",13,0,0,1
1808782,"State Of U.P. & Ors vs Maharaja Dharmander Prasad Singh Etc on 17 January, 1989",13,0,0,6
1924102,"Thakur Kishan Singh vs Arvind Kumar on 7 September, 1994",13,0,1,4
177502188,"State Of M.P. vs Mangilal Sharma on 18 December, 1997",13,0,0,1
1979172,1979172,13,0,3,0
1218536,Mahant Shri Srinivasa Ramanuj Das vs Surajnarayan Dass Anr on 6 May 1966,13,0,0,2
155202664,"The State Of Punjab vs Bhagwantpal Singh Alias Bhagwant Singh ... on 10 July, 2024",13,0,7,0
351814,"M.S.Jagadambal vs Southern Indian Education Trust & Ors on 2 November, 1987",13,0,0,1
378583,"Dhiyan Singh And Another vs Jugal Kishore And Another on 22 February, 1950",13,0,0,4
858492,"T.V. Venogopal vs Ushodaya Enterprises Ltd. & Anr on 3 March, 2011",13,0,4,0
1787598,1787598,13,0,1,0
1223097,"Ratan Lal Sharma vs Purshottam Harit on 11 January, 1974",13,0,1,7
776356,"Narayan Bhagwantrao Gosavibalajiwale vs Gopal Vinayak Gosavi And Others on 22 September, 1959",13,0,0,2
858066,858066,13,0,9,4
199096823,Ravinder Kaur Grewal vs Manjit Kaur,13,0,17,7
38179354,"Gurudwara Sahib vs Gram Panchayat Village Sirthala & Anr on 16 September, 2013",13,0,0,3
37306996,"Sukh Dutt Ratra vs The State Of Himachal Pradesh on 6 April, 2022",13,0,4,0
1270973,Commissioner Of Income Tax Culcutta vs Keshavlal Lallubhai Patel on 9 November 1964,13,0,0,5
46037249,Apollo Zipper India Limited vs W. Newman And Co. Ltd.,13,0,1,1
136109,"Mangan Lal Deoshi vs Mohammad Moinul Haoque & Others on 1 December, 1950",13,0,0,2
14125,"Thiruvengada Pillai vs Navaneethammal & Anr on 19 February, 2008",13,0,1,2
1228368,"Supreme General Films Exchange Ltd vs His Highness Maharaja Sir Brijnath ... on 4 August, 1975",13,0,3,2
470596,"Ramesh Kumar & Anr vs Furu Ram & Anr. Etc on 18 August, 2011",13,0,2,1
173516,"T. V. R. Subbu Chetty'S Family Charities vs M. Raghava Mudaliar And Others on 27 January, 1961",13,0,2,3
1794534,"Shambhu Prasad Singh vs Mst. Phool Kumari & Ors on 24 March, 1971",13,0,4,0
1649431,Maturi Pullaiah And Anr vs Maturi Narasimham And Ors on 1 March 1966,13,0,1,6
102292018,"Ajanta Llp vs Casio Keisanki Kabushiki Kaisha D/B/A ... on 4 February, 2022",13,0,2,0
59843273,"Govt. Of Kerala vs Joseph on 9 August, 2023",13,0,14,2
240169,Shri Durga Prasad Another vs The Banaras Bank Limited on 21 December 1962,13,0,1,0
1020986,"Sheikh Mohammad Rafiq vs Khalilul Rehaman & Another on 3 May, 1972",13,0,2,0
523719,Veruareddi Ramaraghava Reddy And Ors vs Konduru Seshu Reddy And 2 Ors on 26 April 1966,13,0,0,2
1642527,"Parsinni (Dead) By Lrs. And Ors. vs Sukhi And Ors. on 15 September, 1993",13,0,0,5
1679391,"Ladli Prasad Jaiswal vs Karnal Distillery Co., Ltd., & Ors on 17 December, 1962",13,0,1,4
