doc_id,case,community,subcommunity,out_citations,in_citations
1910029,"The State Of Punjab vs Sodhi Sukhdev Singh on 15 November, 1960",12,2,0,5
1048731,1048731,12,2,2,2
161155740,Wg. Cdr. Arifur Rahman Khan And Aleya ... vs Dlf Southern Homes Pvt. Ltd. (Now Known ...,12,2,3,8
1120137,"Morgan Stanley Mutual Fund vs Kartick Das on 20 May, 1994",12,2,1,8
1378805,"S.P. Goel vs Collector Of Stamps, Delhi on 8 December, 1995",12,2,2,0
173934539,"M/S Suneja Towers Private Limited vs Anita Merchant on 18 April, 2023",12,2,10,0
135290,"P.R. Deshpande vs Maruti Balaram Haibatti on 11 August, 1998",12,2,0,2
968992,Thakur Jugal Kishore Sinha vs Sitamarhi Central Co Operative Bank on 13 March 1967,12,3,0,10
472343,"Laxman Purshottam Pimputkar vs State Of Bombay And Others on 13 December, 1962",12,3,3,1
656488,Madhya Pradesh Industries Ltd vs Union Of India And Others on 16 August 1965,12,3,1,2
1594596,1594596,12,3,5,0
653417,"The Bharat Bank Ltd., Delhi vs Employees Of The Bharat Bank ... on 26 May, 1950",12,3,0,24
1019036,Indo China Steam Navigation Co Ltd vs Jasjit Singh Additional Collector on 3 February 1964,12,3,1,9
1776469,"Brajnandan Sinha vs Jyoti Narain on 8 November, 1955",12,3,2,8
1189990,"State Of M.P. & Anr vs Anshuman Shukla on 12 May, 2008",12,3,6,0
911769,Associated Cement Companies Ltd vs P N Sharma And Another on 9 December 1964,12,3,6,15
47938967,"Union Of India vs Namit Sharma on 3 September, 2013",12,3,4,1
124022295,"Shrimant Sardar Bhujangarao Daulatrao ... vs Shrimant Malojirao Daulatrao Ghorpade ... on 30 January, 1952",12,3,0,1
108063005,"Rama Rao And Anr. vs Narayan And Anr. on 20 December, 1968",12,3,3,1
1232080,"Canara Bank vs Nuclear Power Corporation Of India Ltd. ... on 6 March, 1995",12,3,3,5
180652,"M/S Ammonia Supplies ... vs M/S Modern Plastic Containers ... on 4 September, 1998",12,3,1,3
1009476,Shri Bhagwan And Anr vs Ram Chand And Anr on 1 March 1965,12,3,2,0
162253,"Sarojini Ramaswami vs Union Of India & Ors on 27 August, 1992",12,3,9,4
7885178,State Of Gujarat vs Utility Users Welfare Association ...,12,3,10,0
1934515,Bhagat Raja vs The Union Of India Ors on 29 March 1967,12,3,2,1
1203005,"Jagannath Prasad vs The State Of Uttar Pradesh on 3 May, 1962",12,3,3,0
844274,Ramrao Jankiram Kadam vs State Of Bombay on 26 September 1962,12,3,0,1
387276,"Jaswant Sugar Mills Ltd., Meerut vs Lakshmichand And Others on 25 September, 1962",12,3,4,4
1531171,"M/S. Harinagar Sugar Mills Ltd vs Shyam Sundar Jhunjhunwala And Others on 25 April, 1961",12,3,2,14
1641452,1641452,12,3,17,0
1149354,1149354,12,3,3,1
83485553,"Gorkha Security Services vs Govt. Of Nct Of Delhi & Ors on 4 August, 2014",12,4,1,3
964019,"Scheduled Caste And Weaker Section ... vs State Of Karnataka And Ors on 2 April, 1991",12,4,1,0
1583749,"Automotive Tyre Manufactureres Assn vs The Designated Authority & Ors on 7 January, 2011",12,4,16,1
545614,"Radhy Shyam vs Shyam Behari Singh on 12 August, 1970",12,4,2,2
906698,"State Of Himachal Pradesh vs Raja Mahendra Pal & Ors on 31 March, 1999",12,4,1,2
44248562,"M/S Patel Enginnering Ltd vs Union Of India & Anr on 11 May, 2012",12,4,1,2
1158072,1158072,12,4,3,7
89747710,Medipol Pharmaceutical India Private ... vs Post Graduate Institute Of Medical ...,12,4,1,0
224012,P L Lakhanpal vs Union Of India Ors on 21 September 1966,12,4,1,1
1098573,"Shr1 Radeshyam Khare & Another vs The State Of Madhya Pradesh & Others on 30 September, 1958",12,4,1,5
36202229,"Orissa Administrative Tribunal Bar ... vs Union Of India on 21 March, 2023",12,4,16,0
1009489,Sri La Sri Subramania Desika vs State Of Madras And Another on 10 February 1965,12,4,1,0
152031190,A.P Industrial Inf. Corp. Ltd vs S.N Raj Kumar,12,4,1,1
1954356,"Province Of Bombay vs Kusaldas S. Advani And Others on 15 September, 1950",12,4,0,22
1654352,"M/S Cipla Ltd. & Ors vs Ripu Daman Bhanot & Anr on 12 April, 1999",12,4,0,1
1740690,indiankanoon.org,12,4,0,7
740850,"Kamla Prasad Khetan vs The Union Of India(And Connected ... on 1 May, 1957",12,4,0,2
793151,Nawab Usmanali Khan vs Sagarmal on 26 February 1965,12,4,1,2
1420506,Shankarlal Aggarwal And Ors vs Shankarlal Poddar And Ors on 24 January 1963,12,4,1,4
65382777,Umc Technologies Private Ltd. vs Food Corporation Of India,12,4,1,0
146707759,State Bank Of India vs M/S. Jah Developers Pvt. Ltd.,12,4,3,2
1611356,"Krishi Utpadan Mandi Samiti, ... vs Ratan Prakash Mangal & Ors., Etc on 6 May, 1988",12,4,2,0
925018,925018,12,5,4,11
91095721,"M/S Laureate Buildwell Pvt. Ltd. vs Charanjeet Singh on 22 July, 2021",12,5,6,1
56328920,"Bar Council Of India vs Union Of India on 3 August, 2012",12,5,8,0
160297378,"M/S D. N. Singh Through Partner ... vs Commissioner Of Income Tax on 16 May, 2023",12,5,5,0
1104891,"M/S Maharashtra Hybrid Seeds Co. Ltd vs Alavalapati Chandra Reddy & Ors on 18 August, 1998",12,5,0,1
851407,"Nath Bros. Exim International Ltd vs Best Roadways Ltd on 27 March, 2000",12,5,0,1
1640713,1640713,12,5,3,5
791637,"Trans Mediterranean Airways vs M/S. Universal Exports & Anr on 15 September, 2011",12,5,11,3
101402736,"Bar Of Indian Lawyers Through Its ... vs D.K.Gandhi Ps National Institute Of ... on 14 May, 2024",12,5,7,0
82379995,Mantri Technoze Pvt. Ltd. vs Forward Foundation .,12,5,1,1
33826647,"Ethiopian Airlines vs Ganesh Narain Saboo on 9 August, 2011",12,5,5,3
162444548,"M/S. National Seeds Corpn. Ltd vs M.Madhusudhan Reddy & Anr on 16 January, 2012",12,5,6,6
518110,"Economic Transport Organisation Delhi vs M/S Charan Spinning Mills (P) Ltd.& Anr on 17 February, 2010",12,5,1,3
1907957,"Patel Roadways Limited vs Birla Yamaha Limited on 28 March, 2000",12,5,0,4
205911,205911,12,5,3,6
122264633,M/S Imperia Structures Ltd. vs Anil Patni And Anr. Etc.,12,5,5,4
115787143,"M/S Citicorp Finance (India) Limited vs Snehasis Nanda on 20 March, 2025",12,5,2,0
1181409,"Karnani Properties Ltd vs State Of West Bengal And Ors on 22 August, 1990",12,6,1,0
127880,"Aeltemesh Rein, Advocate, Supreme ... vs Union Of India & Ors on 4 August, 1988",12,6,0,1
1275816,Cricket Club Of India Ltd vs The Bombay Labour Union Another on 7 August 1968,12,6,1,3
743920,743920,12,6,3,1
1108895,"The Management Of Safdarjung Hospital, ... vs Kuldip Singh Sethi on 1 January, 1970",12,6,1,0
664757,"Des Raj, Etc. Etc vs State Of Punjab & Ors. Etc on 20 April, 1988",12,6,3,1
704850,"Bombay Panjrapole, Bhuleshwar vs The Workmen And Another on 16 August, 1971",12,6,3,1
381635,"The State Of Bihar vs Rat Bahadur Hurdut Roy-Mott Lall Jute ... on 26 November, 1959",12,6,0,1
1579692,Secretary Madras Gymkhana Club vs Management Of The Gymkhana Club on 3 October 1967,12,6,2,5
1875448,"Agricultural Produce Market Committee vs Shri Ashok Harikuni & Anr. Etc on 22 September, 2000",12,6,4,1
1409091,Harinagar Cane Farm And Others vs State Of Bihar And Others on 21 March 1963,12,6,2,2
1733637,"The Corporation Of The City Ofnagpur vs Its Employees on 10 March, 1960",12,6,2,6
1333680,"Workmen Of Indian Standards ... vs Management Of Indian Standards ... on 6 October, 1975",12,6,4,1
239820,"Management Of Safdarjung Hospital, New ... vs Kuldip Singh Sethi (With Connected ... on 1 April, 1970",12,6,3,3
621517,"State 0F Bombay & Others vs The Hospital Mazdoor Sabha & Others on 29 January, 1960",12,6,1,23
482103,"Management Of The Federation Of Indian ... vs Their Workman, Shri R. K. Mittal on 15 November, 1971",12,6,9,0
1062916,"The Ahmedabad Textile Industry'S ... vs The State Of Bombay And Others on 17 November, 1960",12,6,1,3
113663,"The Chairman, Railway Board & Ors vs Mrs. Chandrima Das & Ors on 28 January, 2000",12,7,8,5
53543700,"State Of Haryana & Ors vs Smt. Santra on 24 April, 2000",12,7,4,0
273558,"Peoples' Union For Democratic Rights vs State Of Bihar & Ors on 19 December, 1986",12,7,0,3
182012411,"Sanjay Gupta & Ors vs State Of U.P. & Ors on 31 July, 2014",12,7,5,1
1135725,"Union Of India vs Prabhakaran Vijaya Kumar & Ors on 5 May, 2008",12,7,0,3
90882999,"Kumari Kiran Thr. Her Father ... vs Sajjan Singh & Ors on 11 September, 2014",12,7,1,0
611474,"Poonam Verma vs Ashwin Patel & Ors on 10 May, 1996",12,7,0,2
823347,"L. Janakirama Iyer And Others vs P. M. Nilakanta Iyer And Others on 26 October, 1961",12,7,0,3
467223,"Saheli, A Women'S Resources Centre, ... vs Commissioner Of Police, Delhi Police ... on 14 December, 1989",12,7,0,4
1691320,"M.C.D vs Asscn.,Victims Of Uphaar Tragedy & Ors on 13 October, 2011",12,7,3,6
1929784,"N.Nagendra Rao & Co vs State Of A.P on 6 September, 1994",12,7,4,7
167681331,"Mohd.Haroon & Ors vs Union Of India & Anr on 26 March, 2014",12,7,1,1
379785,"Delhi Jal Board vs National Campaign Etc.& Ors on 12 July, 2011",12,7,3,2
1707158,"Common Cause, A Registered Society vs Union Of India & Ors on 3 August, 1999",12,7,26,13
1316139,State Of Bombay Now Gujarat vs Memon Mahomed Haji Hasam on 5 May 1967,12,7,1,6
1000162,"Sachalmal Parasram vs Ratnabai And Ors. on 13 January, 1972",13,0,2,1
494397,"Mr.France B.Martins & Anr vs Mrs.Mafalda Maria Teresa Rodrigues on 24 August, 1999",13,0,1,2
116608229,"Singh Ram (D) Tr.Lr vs Sheo Ram & Ors on 21 August, 2014",13,0,7,0
894330,"Bombay Metropolitan Region ... vs Gokak Patel Volkart Ltd. & Ors on 13 December, 1994",13,0,3,0
1964047,1964047,13,0,1,1
85748040,"S Karthik vs N Subhash Chand Jain on 23 September, 2021",13,0,3,1
1042021,Prabhu vs Ramdev Ors on 28 February 1966,13,0,1,1
40305755,"The Authorized Officer,Indian Bank vs D. Visalakshi",13,0,12,1
746327,"Asstt. Custodian, E.P. & Ors vs Brij Kishore Agarwala & Ors on 7 October, 1974",13,0,1,1
877579,"Kerala Financial Corpn vs Cit on 12 May, 1994",13,0,1,0
136345,136345,13,0,6,0
1222516,"Narandas Karsondas vs S.A. Kamtam & Anr on 7 December, 1976",13,0,1,6
70828540,"M/S. Kailash Nath Associates vs Delhi Development Authority & Anr on 9 January, 2015",13,0,3,3
321651,"Industrial Credit And Investment ... vs Grapco Industries Ltd. And Ors on 14 May, 1999",13,0,0,2
1753919,"Morvi Municipality vs State Of Gujarat And Ors.Withjunagadh ... on 31 March, 1993",13,0,0,1
11422,11422,13,0,5,0
1211917,"Raghu Nath vs Competent Officer, Delhi & Ors on 20 August, 1970",13,0,1,0
213641,"Union Of India & Ors vs Major General Madan Lal Yadav [Retd.] on 22 March, 1996",13,0,0,4
470118,"State Of Haryana vs Subash Chander Marwaha And Ors on 2 May, 1973",13,0,0,5
1633763,"Sahni Silk Mills (P) Ltd. And Anr. vs Employees' State Insurance ... on 14 July, 1994",13,0,2,2
55578845,"K. Kumara Gupta vs Sri Markendaya And Sri Omkareswara ... on 18 February, 2022",13,0,5,3
1468121,"Murray And Co vs Ashok Kr. Newatia And Anr on 25 January, 2000",13,0,1,5
119540048,"Super Cassetts Industries Ltd vs Music Broadcast Pvt. Ltd on 3 May, 2012",13,0,5,0
65850392,"Dr. U.N. Bora, Ex. Chief Executive ... vs Assam Roller Flour Mills Association on 26 October, 2021",13,0,4,0
1543036,"Sidhakamal Nayan Ramanuj Das vs Bira Naik And Ors. on 10 April, 1953",13,0,0,2
5307120,M/S. Tecnimont Pvt. Ltd. (Formerly ... vs State Of Punjab .,13,0,7,3
15322,"Kanaiyalal Lalchand Sachdev & Ors vs State Of Maharashtra & Ors on 7 February, 2011",13,0,5,2
90472360,The Inspector General Of Registration vs K. Baskaran,13,0,6,1
647270,Sri Gopal Jalan Company vs Calcutta Stock Exchangeassociation on 9 May 1963,13,0,0,2
1563296,"Miss Kanta Udharam Jagasia vs Shri C.K.S.Rao on 2 December, 1997",13,0,1,0
1606165,"Harihar Prasad Singh And Another vs Must. Of Munshi Nath Prasadand Others on 16 January, 1956",13,0,0,4
182258007,Agarwal Tracom Pvt. Ltd. vs Punjab National Bank,13,0,1,0
1389778,1389778,13,0,3,0
608221,"Rakapalli Raja Rama Gopala Rao vs Naragani Govinda Sehararao & Anr on 12 September, 1989",13,0,0,1
28622663,"Authorized Officer, State Bank Of ... vs Mathew K.C.",13,0,3,3
1681365,"Mritunjoy Pani And Another vs Narmanda Bala Sasmal And Another on 14 March, 1961",13,0,1,3
1770082,"The Gujarat Agro Industries Co. Ltd vs Municipal Corporation Of City Of ... on 26 April, 1999",13,0,3,9
320068,320068,13,0,4,6
149094324,"M/S Newtech Promoters And Developers ... vs The State Of Uttar Pradesh on 11 November, 2021",13,0,9,1
823717,823717,13,0,4,1
1928486,"G. Ponniah Thevar vs Nellayam Perumal Pillai And Others on 15 December, 1976",13,0,0,1
743042,Rentala Latchaiah Ors vs Chimmapudi Subrahmanyam on 19 April 1967,13,0,1,0
41481,41481,13,0,3,1
736105,Income Tax Officer vs M K Mohammed Kunhi on 11 September 1968,13,0,0,5
115833969,"Gm, Sri Siddeshwara Co-Op.Bank Ltd.& ... vs Sri Ikbal & Ors on 22 August, 2013",13,0,0,5
655432,655432,13,0,2,0
1604349,1604349,13,0,7,1
1671444,"Om Prakash vs Amar Singh & Anr on 9 January, 1987",13,0,1,3
449822,Shanti Prasad Jain vs The Director Of Enforcement on 19 April 1962,13,0,1,1
871438,871438,13,0,2,3
85433,"A. Viswanatha Pillai And Ors vs Special Tahsildar For Land ... on 9 August, 1991",13,0,2,3
1526475,"Laxmishankar Harishankar Bhatt vs Yashram Vasta (Dead) By L.Rs. on 26 February, 1993",13,0,2,0
53236279,"J.Rajiv Subramaniyan & Anr vs M/S Pandiyas & Ors on 14 March, 2014",13,0,1,3
75153,Parmananda Mahapatra vs Commissioner Of Hindu Religious on 10 September 1965,13,0,0,1
147818142,"Sidhartha Sarawgi vs Board Of Trustees For Port Of ... on 16 April, 2014",13,0,2,1
1624674,"Director Of Inspection Of Income ... vs Pooran Mal & Sons & Another on 20 September, 1974",13,0,1,4
85481828,"Bank Of Rajasthan Ltd. vs Vck Shares And Stock Broking Services ... on 10 November, 2022",13,0,1,1
519034,"Ram Kumar And Ors vs Union Of India And Ors on 21 February, 1991",13,0,0,1
1073776,Babu Manmohan Das Shah Ors vs Bishun Das on 12 October 1966,13,0,0,3
70725834,"State Of Rajasthan And Anr vs Surendra Mohnot And Ors on 30 June, 2014",13,0,1,0
179064366,"Varimadugu Obi Reddy vs B. Sreenivasulu on 16 November, 2022",13,0,2,2
601012,"Van Vibhag K.G.N.Sahkari ... vs Ramesh Chander & Ors on 19 October, 2010",13,0,1,1
191666286,New Delhi Municipal Council vs Association Of Concerned Citizens Of ...,13,0,6,0
679524,"Brijendra Nath Bhargava & Anr vs Harsh Wardhan & Ors on 2 December, 1987",13,0,1,4
184952977,State Bank Of Patiala vs Mukesh Jain & Anr,13,0,1,1
1840830,"Naresh Chandra Sanyal vs Calcutta Stock Exchange Association ... on 25 September, 1970",13,0,2,2
1795976,"Jadavji Purshottam vs Dhami Navnitbhai Amaratlal & Ors on 9 September, 1987",13,0,2,2
170925516,170925516,13,0,3,0
724844,"M/S. Shri Gopal Paper Mills Co. Ltd vs Commissioner Of Income Tax, Central ... on 21 April, 1970",13,0,1,0
116061333,P.M.Abubakar vs State Of Karnataka & Ors,13,0,2,0
28123614,"Authorised Officer, State Bank Of India vs M/S Allwyn Alloys Pvt. Lt.",13,0,0,1
880718,"Sampuran Singh And Ors vs Niranjan Kaur And Ors on 23 February, 1999",13,0,1,1
128833671,"Celir Llp vs Mr. Sumati Prasad Bafna on 13 December, 2024",13,0,20,0
739122,"Seth Ganga Dhar vs Shankar Lal & Others on 15 April, 1958",13,0,0,3
6610062,"Arce Polymers Pvt. Ltd. vs M/S Alphine Pharmaceuticals Pvt. Ltd. on 3 December, 2021",13,0,4,2
394979,"M. Arul Jothi & Anr. vs Lajja Bal (Deceased) & Anr. on 29 February, 2000",13,0,2,0
1196198,"Sri Krishna Khanna vs Additional District Magistrate, ... on 26 February, 1975",13,0,0,1
741335,"Maruti Bala Raut vs Dashrath Babu Wathare & Ors on 27 August, 1974",13,0,1,0
1391679,1391679,13,0,0,7
1877695,"Dhananjay Sharma vs State Of Haryana And Ors on 2 May, 1995",13,0,0,2
606511,"Modern Hotel, Gudur Represented Bym.N. ... vs K. Radhakrishnaiah & Ors on 26 April, 1989",13,0,0,1
85623214,"M/S. South Indian Bank Ltd. vs Naveen Mathew Philip on 17 April, 2023",13,0,7,0
802307,Kalidindi Venkata Subbaraju Ors vs Chintalapati Subbaraju Ors on 21 November 1967,13,0,1,1
2405052,"National And Grindlays Bank Ltd. vs The Municipal Corporation Of Greater, ... on 5 February, 1969",13,0,0,2
373267,"Shankara Co-Op. Housing Society Ltd vs M. Prabhakar & Ors on 5 May, 2011",13,0,12,4
1364880,"Mahabir Jute Mills Ltd. Gorakhpur A vs Shibban Lal Saxena And Ors on 30 July, 1975",13,0,0,2
149474401,"Celir Llp vs Bafna Motors (Mumbai) Pvt. Ltd. on 21 September, 2023",13,0,14,2
1059476,1059476,13,0,12,22
1206361,1206361,13,0,0,1
403270,"Mrityunjoy Das & Anr vs Sayed Hasibur Rahaman & Ors on 16 March, 2001",13,0,1,2
175816,"United Bank Of India vs Satyawati Tondon & Ors on 26 July, 2010",13,0,3,13
1005873,"Modi Industries Ltd vs State Of U.P on 14 October, 1993",13,0,2,0
870347,"Pal Singh vs Sunder Singh (Dead) By Lrs. & Ors on 10 January, 1989",13,0,2,4
75694509,"Rafat All V vs Sugni Bai And Others on 18 November, 1998",13,0,1,0
137040615,"Rahimal Bathu vs Ashiyal Beevi on 26 September, 2023",13,0,1,0
581836,"M/S Chordia Automobiles vs S. Moosa & Ors on 29 February, 2000",13,0,0,2
1124455,"Mumbai International Airport P.Ltd vs M/S Golden Chariot Airport & Anr on 22 September, 2010",13,0,1,3
1603084,"Patel Rajnikant Dhulabhai & Anr vs Patel Chandrakant Dhulabhai & Ors on 21 July, 2008",13,0,2,3
80182706,M/S Hindon Forge Pvt. Ltd. vs The State Of Uttar Pradesh Thr. District ...,13,0,5,0
108020655,All India Power Engineer Federation & ... vs Sasan Power Ltd. & Ors. Etc,13,0,2,2
1613617,"Waman Shriniwas Kini vs Ratilal Bhagwandas & Co on 16 February, 1959",13,0,0,4
88513,"Mohan Lal vs Jai Bhagwan on 23 March, 1988",13,0,0,3
890111,890111,13,0,3,0
1376714,"Gurdial Batra vs Raj Kumar Jain on 18 July, 1989",13,0,1,2
98853113,"C.B. Gautam vs Union Of India & Ors on 17 November, 1992",13,0,0,13
504407,State Of Bombay Maharashtra vs Shivbalak Gourishanker Dube Others on 31 August 1964,13,0,0,1
151993301,State Trading Corpn. India Ltd vs New Delhi Municipal Council,13,0,1,1
1039350,"State Of Orissa And Ors. vs Rajasaheb Chandanmull Indrakumar (P) ... on 28 March, 1972",13,0,1,1
781949,781949,13,0,5,9
62362537,"M/S Radha Krishan Industries vs The State Of Himachal Pradesh on 20 April, 2021",13,0,1,7
1571096,"Carona Shoe Co. Ltd. And Anr vs K.C. Bhaskaran Nair on 9 March, 1989",13,0,2,0
1179684,K M Kanavi vs The State Of Mysore on 18 April 1968,13,0,1,0
584252,Fateh Chand vs Balkishan Das on 15 January 1963,13,0,0,8
177395767,State Of Jammu And Kashmir vs R.K. Zalpuri And Ors,13,0,4,1
1374972,"New India Assurance Company Ltd vs Shri G.N. Sainani on 9 July, 1997",13,0,0,1
74360203,"Har Devi Asnani vs State Of Rajasthan & Ors on 27 September, 2011",13,0,4,2
1525393,C Beepathumma And Ors vs V S Kadambolithaya And Ors on 6 December 1963,13,0,0,3
553281,553281,13,0,5,0
309541,309541,13,0,1,0
1040522,"Tej Bhan Madan vs Ii Additional District Judge And Others on 9 May, 1988",13,0,0,3
1930357,"Gangaba1 Gopaldas Mohata vs Fulchand And Others on 19 December, 1996",13,0,0,1
405349,Bishambar Nath Kohli And Others vs State Of Uttar Pradesh And Others on 11 October 1965,13,0,1,1
1739771,"Dr. Zafar Ali Shah And Others vs The Assistant Custodian Of Evacuee ... on 4 April, 1961",13,0,0,2
7343478,"The State Of Maharashtra vs Greatship (India) Ltd. on 20 September, 2022",13,0,3,0
224976,"Dahya Lal And Others vs Rasul Mohammed Abdul Rahim on 3 May, 1962",13,0,0,5
1885496,"Whirlpool Corporation vs Registrar Of Trade Marks, Mumbai & Ors on 26 October, 1998",13,0,3,13
18545704,Hukum Chand Deswal vs Satish Raj Deswal,13,0,3,1
454308,"Om Pal vs Anand Swarup (Dead By Lrs.) on 4 October, 1988",13,0,2,2
1238854,"Rita Markandey vs Surjit Singh Arora on 27 September, 1996",13,0,1,4
1166417,"Pomal Kanji Govindji & Ors vs Vrajlal Karsandas Purohit & Ors on 4 November, 1988",13,0,7,2
412091,412091,13,0,0,6
1113046,1113046,13,0,1,0
124691580,Itc Limited vs Blue Coast Hotels Ltd. .,13,0,8,5
186727474,"Phoenix Arc Private Limited vs Vishwa Bharati Vidya Mandir on 12 January, 2022",13,0,9,3
290890,"Lachoo Mal vs Radhey Shyam on 10 February, 1971",13,0,0,5
119367069,"Central Bank Of India vs Smt. Prabha Jain on 9 January, 2025",13,0,8,0
502158,502158,13,0,2,0
907049,907049,13,0,0,7
151558737,Air India Express Ltd. vs Capt. Gurdarshan Kaur Sandhu,13,0,1,0
166046346,"V.S. Palanivel vs P. Shriram Cs Liquidator on 28 August, 2024",13,0,7,0
1224953,1224953,13,0,1,3
1340877,Chandi Kumar Das Karmarkar And Anr vs Abanidhar Roy on 9 October 1963,13,0,0,1
59682311,"Satish Batra vs Sudhir Rawal on 18 October, 2012",13,0,1,2
1549889,Mangulal Chunilal vs Manilal Maganlal Anr on 23 November 1967,13,0,1,4
1578795,"Indian Oil Corporation vs Municipal Corporation, Jullundhar And ... on 20 October, 1992",13,0,0,3
16916799,"Arcot Textile Mills Ltd vs Reg. Provident Fund Commissioner & Ors on 18 October, 2013",13,0,5,2
6300708,"The Authorised Officer Central Bank Of ... vs Shanmugavelu on 2 February, 2024",13,0,8,0
1274804,"All India Film Corporation Ltd. & Ors vs Shri Raja Gyan Nath And Ors on 26 September, 1969",13,0,0,6
1950151,Rambaran Prosad vs Ram Mohit Hazra Ors on 6 September 1966,13,0,0,2
1016981,"Thakore Sobhag Singh vs Thakur Jai Singh & Ors on 31 January, 1968",13,0,0,2
37078038,"Just Rights For Children Alliance vs S. Harish on 23 September, 2024",13,0,11,0
1202682,Prithi Nath Singh And Others vs Suraj Ahir And Others on 4 May 1962,13,0,0,2
165384562,Krishna Kumar Rawat vs Union Of India,13,0,1,0
166337,"Shyam Kishore And Others vs Municipal Corporation Of Delhi And ... on 3 September, 1992",13,0,3,5
20557179,Shobha Ram vs Ramesh Chandra Agarwal .,13,0,1,0
117760733,"The State Of Maharashtra And Etc. Etc vs Saeed Sohail Sheikh Etc. Etc on 2 November, 2012",13,0,2,2
160214,160214,13,0,5,1
1592674,"Asstt. Gen. Manager Central Bank Of ... vs Commissioner Municipal Corporation ... on 9 May, 1995",13,0,1,4
1511187,1511187,13,0,1,11
1348467,"Hanumant Kumar Telesara vs Mohan Lal on 1 December, 1987",13,0,2,0
65828442,"M/S Tamil Nadu Cements Corporation Ltd vs Micro And Small Enterprises ... on 22 January, 2025",13,0,5,0
1249629,"Vinod Kumar Arora vs Smt. Surjit Kaur on 17 July, 1987",13,0,0,2
845625,"Gurbachan Singh And Anr vs Shivalak Rubber Industries And Ors on 23 February, 1996",13,0,0,1
126797712,"M/S S.R.S Travels By Its Proprietor K.T. ... vs The Karnataka State Road Transport ... on 6 February, 2025",13,0,2,0
1498990,"East India Commercial Co. Pvt.Ltd., ... vs Corporation Of Calcutta on 30 March, 1998",13,0,1,2
810883,"Sahni Silk Mills (P) Ltd vs E.S.I. Corpn.(N.P.Singh,J.) on 14 July, 1994",13,0,2,0
1009966,"Dafedar Niranjan Singh And Another vs Custodian, Evacuee Property (Pb.) And ... on 8 March, 1961",13,0,0,3
1789069,"Secretary, Indian Tea Association vs Ajtt Kumar Barat And Ors on 14 February, 2000",13,0,0,2
139101201,"Vasu P. Shetty vs M/S Hotel Vandana Palace & Ors on 22 April, 2014",13,0,7,3
1648125,"Anant Mills Co. Ltd vs State Of Gujarat & Ors on 21 January, 1975",13,0,2,11
194513750,"Sushil Kumar Pandey vs The High Court Of Jharkhand on 1 February, 2024",13,0,1,0
7087,"Municipal Corporation Of Delhi vs Shiv Shankar on 1 February, 1971",13,0,0,1
143390718,Vikram Cement & Anr vs State Of M.P. & Ors,13,0,2,0
142717244,"M/S Ariane Orgachem Pvt.Ltd vs Wyeth Employees Union & Ors on 29 April, 2015",13,0,8,0
206287,206287,13,0,2,4
434494,434494,14,0,1,1
627585,627585,14,0,1,1
974166,"Ramaswamy Kalingaryar vs Mathayan Padayachi on 30 August, 1991",14,0,0,1
1237778,"Dunlop India Ltd vs Union Of India And Ors on 6 October, 1975",14,0,0,3
166667494,"Gridco Limited & Anr vs Sadananda Doloi & Ors on 16 December, 2011",14,0,3,0
88151308,"D.N. Jeevaraj vs Chief Sec., Govt. Of Karnataka & Ors on 27 November, 2015",14,0,2,1
1107029,"Akbar Badrudin Jiwani vs Collector Of Customs, Bombay on 14 February, 1990",14,0,2,4
163850,"Saurashtra Salt Manufacturing Co. vs Bai Valu Raja And Ors. on 28 April, 1958",14,0,0,2
1996477,"Dharangadhara Chemical Works Ltd vs State Of Saurashtra on 23 November, 1956",14,0,0,11
117138702,"National High Speed Rail Corporation ... vs Montecarlo Limited on 31 January, 2022",14,0,4,0
1154741,"The Commissioner Of Income-Tax, West ... vs Kalu Babu Lal Chand on 15 May, 1959",14,0,0,5
119930591,"Goodyear India Ltd. Vs. Respondent: ... vs Union Of India And Others on 24 February, 1997",14,0,1,0
1352846,"Indian Banks Association vs Workmen Of Syndicate Bank And Ors on 13 February, 2001",14,0,1,2
20820063,"Army Welfare Education Society New ... vs Sunil Kumar Sharma on 9 July, 2024",14,0,6,0
366376,"Gujarat Electricity Board,Thermal ... vs Hind Mazdoor Sabha & Ors on 9 May, 1995",14,0,4,5
1199558,Kasturilal Ralia Ram Jain vs The State Of Uttar Pradesh on 29 September 1964,14,0,0,3
1703259,1703259,14,0,3,3
1974738,"Asstt. Excise Commissioner vs Issac Peter on 22 February, 1994",14,0,1,7
78958066,"Hardeep Singh vs State Of Punjab & Ors on 10 January, 2014",14,0,5,4
110953063,Reliance Life Insurance Co. Ltd. vs Rekhaben Nareshbhai Rathod,14,0,1,1
1259417,1259417,14,0,1,5
1431143,"Eskayef Limited vs Collector Of Central Excise on 14 September, 1990",14,0,1,0
1390111,1390111,14,0,2,0
471272,471272,14,0,6,10
1736797,"New Horizons Ltd vs Union Of India on 9 November, 1994",14,0,4,4
1616148,"Star Enterprises And Ors. vs City And Industrial Development ... on 30 May, 1990",14,0,0,1
77081689,"Joshi Technologies International Inc vs Union Of India & Ors on 14 May, 2015",14,0,3,4
1403823,Smt Surasaibalini Debi vs Phanindra Mohan Majumdar on 27 October 1964,14,0,0,1
1270365,"M/S. Piyare Lal Adishwar Lal vs The Commissioner Of Income-Tax, Delhi on 26 April, 1960",14,0,2,4
